House ID,Builder Name,Date Built,Date Priced,garden,Dock,Capital,Royal Market,Guarding Tower,River,renovation,dining rooms,bedrooms,bathrooms,visit,Sorcerer,blessings,land,Location,Holy tree,Knight's house
6e32d90a,The_Lannisters,10/22/1604 1:40 AM,11/19/1607 3:50 AM,0,62.157001,,59.258784,128.013129,89.146712,,,3,4,0,0,74,small land,The Mountains,1, 
6e32d91e,The_Lannisters,4/6/1600 2:29 AM,7/1/1607 12:31 PM,0,76.001541,,68.048753,42.194684,8.778772,0,2,4,2,0,,74,small land,Cursed Land,1, 
6e32d95c,The_Lannisters,9/4/1601 6:31 AM,9/20/1608 4:50 AM,0,35.633888,33.924334,18.498101,118.375215,2.871158,0,4,3,2,0,1,126,huge land,The Mountains,2,44.15867
6e32d9db,The_Lannisters,1/22/1600 12:25 AM,1/21/1610 7:16 AM,,119.679816,65.859558,,114.019251,13.508412,0,,2,3,0,0,94,small land,The Mountains,,76.535456
6e32d9de,The_Lannisters,8/28/1601 9:39 PM,5/26/1611 3:26 PM,0,24.304009,,122.64773,41.536697,88.064866,1,2,4,2,0,0,74,small land,The Mountains,1, 
6e32dab0,The_Lannisters,5/16/1603 12:33 AM,12/2/1612 2:22 AM,0,11.130731,55.943585,22.391817,92.748548,29.053277,0,2,2,3,0,0,104,small land,The Mountains,1,66.405347
6e32db10,The_Lannisters,3/22/1600 8:27 PM,4/12/1610 2:24 AM,0,50.599471,37.246616,97.681616,42.765338,18.040821,0,3,2,,0,1,123,small land,The Mountains,2,48.143457
6e32db22,The_Lannisters,9/11/1601 3:10 PM,11/18/1612 7:55 PM,0,11.737205,39.828172,20.903606,71.371263,11.116614,0,3,4,4,0,0,120,huge land,,,50.268178
6e32db6b,The_Lannisters,1/15/1606 4:40 PM,2/10/1608 7:58 PM,0,19.167887,34.253133,74.910134,26.162516,23.890231,1,2,3,2,0,1,126,small land,King's Landing,2,45.024446
6e32db86,The_Lannisters,9/13/1606 10:26 PM,7/7/1610 11:31 PM,0,20.824222,9.119068,13.379529,227.457413,65.505029,0,4,4,4,0,0,151,small land,,,19.395144
6e32dc8d,The_Lannisters,9/2/1606 9:48 PM,2/18/1608 9:58 PM,0,127.633174,59.608452,57.764741,199.356027,5.63432,0,,2,3,0,0,100,small land,Servant's Premises,1,69.988483
6e32dca9,The_Lannisters,5/27/1601 5:16 AM,9/24/1611 3:14 PM,0,103.734699,51.653393,14.561748,258.799136,37.361896,1,3,4,2,0,0,108,huge land,The Mountains,1,61.978342
6e32dcaf,The_Lannisters,1/14/1601 1:50 AM,12/28/1607 8:13 AM,0,36.60685,115.407994,35.466323,47.728306,40.923219,1,2,3,2,0,0,45,small land,The Mountains,1,125.850129
6e32dd0b,The_Lannisters,12/4/1605 3:39 PM,8/28/1612 3:18 AM,0,17.300105,14.173501,2.253924,219.212159,33.035101,0,3,3,2,0,0,146,small land,The Mountains,,24.454434
6e32dd13,The_Lannisters,6/24/1603 5:41 PM,6/18/1610 2:26 AM,0,26.229021,126.125142,5.719577,17.06922,29.868447,0,,2,2,0,0,34,small land,Cursed Land,1,136.174477
6e32dd28,The_Lannisters,7/19/1600 10:41 PM,12/8/1612 10:32 AM,0,42.889293,82.026003,38.97284,202.466866,25.026955,0,2,4,2,0,0,78,small land,The Mountains,1,92.06972
6e32dd4d,The_Lannisters,5/25/1603 7:49 PM,6/14/1608 3:17 AM,0,104.933621,51.690694,37.690537,83.941474,8.530741,0,3,2,2,0,0,108,small land,The Mountains,1,61.724174
6e32dd7f,The_Lannisters,2/16/1600 5:14 AM,4/8/1608 11:16 AM,0,120.094494,6.011409,32.696685,177.588967,56.566639,1,4,3,4,0,1,154,huge land,Cursed Land,2,16.902872
6e32ddab,The_Lannisters,9/17/1600 12:28 PM,12/15/1611 7:42 PM,,16.194359,4.809182,43.513633,217.643509,7.53079,0,3,3,4,0,,155,small land,Servant's Premises,1,14.928649
6e32ddce,The_Lannisters,7/14/1605 5:33 AM,6/2/1611 4:37 AM,,31.909766,54.470925,68.621482,41.845039,4.54305,0,4,2,3,0,,106,small land,The Mountains,1,65.175868
6e32ddd3,The_Lannisters,8/17/1605 8:33 PM,4/28/1611 5:11 AM,0,8.872878,96.8609,43.6517,141.362278,52.352029,1,4,3,4,0,0,63,small land,Cursed Land,,107.092379
6e32de03,The_Lannisters,3/19/1603 8:10 PM,8/12/1610 6:25 AM,,92.666913,42.725823,27.920059,72.714849,6.557685,,2,3,3,0,,117,huge land,,,53.074742
6e32de2d,The_Lannisters,2/28/1600 7:21 PM,8/15/1612 4:52 PM,0,66.245755,4.870954,13.69124,72.97363,67.328627,,4,4,2,0,0,155,small land,Servant's Premises,,14.929209
6e32de9f,The_Lannisters,5/9/1603 3:26 AM,2/24/1611 4:26 PM,,81.393986,24.977215,,65.263053,2.022772,1,3,3,4,0,0,135,small land,The Mountains,,35.451205
6e32decc,The_Lannisters,9/19/1605 6:53 AM,2/2/1610 1:15 AM,0,4.538629,76.118785,,58.940231,8.503209,0,3,4,3,0,1,84,small land,The Mountains,,86.815586
6e32df21,The_Lannisters,12/22/1606 7:26 PM,8/21/1607 3:29 PM,0,36.692502,22.641314,51.906977,184.113885,19.830071,0,4,2,4,0,0,137,small land,The Mountains,1,33.590895
6e32df65,The_Lannisters,9/15/1605 2:19 AM,8/19/1610 9:39 AM,0,32.94086,16.879743,50.783865,29.49441,5.740071,0,4,3,2,0,0,143,small land,The Mountains,1,27.37753
6e32df69,The_Lannisters,12/4/1606 7:59 PM,11/21/1611 12:50 AM,0,7.555241,8.859199,23.790297,14.284059,24.760757,1,2,4,2,0,0,151,small land,The Mountains,1,18.896976
6e32df7c,The_Lannisters,3/4/1604 5:35 PM,3/10/1609 5:11 PM,0,2.744002,27.391873,49.93658,12.596562,11.970441,0,2,4,4,0,1,133,small land,King's Landing,2,37.437986
6e32df8d,The_Lannisters,12/15/1600 7:41 AM,4/10/1608 10:50 AM,0,27.946228,69.647918,36.345992,27.298018,53.47342,0,2,,2,0,1,90,small land,Cursed Land,2,80.625456
6e32dfb2,The_Lannisters,8/10/1600 6:18 AM,1/11/1607 11:33 AM,0,,18.107803,22.756832,135.833223,2.322209,,4,2,3,0,0,142,small land,The Mountains,,28.562066
6e32dfc2,The_Lannisters,11/19/1606 3:29 PM,6/28/1611 1:13 AM,0,21.871506,40.393235,77.440429,181.309504,79.488238,0,,3,2,0,0,120,small land,Servant's Premises,1,50.647146
6e32e07e,The_Lannisters,5/10/1604 1:23 PM,3/21/1610 3:49 AM,0,55.469082,28.018593,87.314996,77.333139,40.464247,0,2,2,2,0,1,132,small land,The Mountains,2,38.858909
6e32e125,The_Lannisters,10/26/1605 9:43 AM,8/2/1611 11:40 PM,0,53.193882,48.601153,12.726425,163.702548,23.056714,0,4,3,2,0,1,111,small land,Servant's Premises,2,58.821086
6e32e165,The_Lannisters,7/11/1605 9:32 PM,4/8/1611 9:55 PM,0,91.473545,6.580569,21.559979,82.245773,56.427661,0,4,4,4,0,0,153,small land,,1,17.08207
6e32e1a9,The_Lannisters,8/15/1603 9:14 PM,1/12/1612 5:23 AM,0,44.169048,35.110384,81.534205,174.867238,59.27384,0,4,4,2,0,1,125,small land,The Mountains,,45.930111
6e32e204,The_Lannisters,7/18/1603 9:25 PM,4/7/1610 10:24 PM,,34.531246,75.470107,,118.60239,55.698317,1,3,2,2,0,0,85,small land,The Mountains,1,85.899184
6e32e246,The_Lannisters,10/21/1603 9:27 PM,12/12/1609 5:40 AM,0,71.251335,48.36451,35.10013,135.420905,24.095955,0,2,4,2,0,0,112,small land,Cursed Land,1,58.750931
6e32e269,The_Lannisters,10/14/1603 3:26 PM,7/24/1611 11:38 AM,0,37.18293,109.068942,107.400275,148.772432,23.473131,1,2,4,3,0,0,51,small land,Servant's Premises,1,119.6946
6e32e2cf,The_Lannisters,8/2/1606 6:18 PM,2/24/1609 12:26 AM,0,9.318867,60.226576,,28.28932,21.54275,0,3,2,4,0,0,100,huge land,The Mountains,,70.727354
6e32e34c,The_Lannisters,3/17/1601 12:11 PM,6/24/1611 4:51 PM,0,100.581198,86.17876,138.433054,28.13878,8.728873,0,2,4,,0,1,74,small land,King's Landing,,96.402057
6e32e3ec,The_Lannisters,5/26/1601 6:43 AM,8/18/1609 11:25 AM,0,56.771353,50.915199,,18.560938,13.347383,0,3,2,2,0,0,109,huge land,The Mountains,1,61.541699
6e32e432,The_Lannisters,5/9/1601 9:54 PM,11/13/1609 12:29 PM,0,108.382542,49.776413,44.778853,89.012879,40.026975,1,2,4,3,0,0,110,small land,The Mountains,1,60.394071
6e32e446,The_Lannisters,2/20/1604 3:56 AM,11/24/1611 12:39 AM,0,6.006475,18.402389,4.901787,260.371046,44.034896,0,4,3,,0,0,142,small land,The Mountains,1,29.037319
6e32e48c,The_Lannisters,7/15/1600 3:36 PM,1/28/1610 5:10 PM,1,63.257493,37.821212,,173.14919,47.187266,0,2,4,4,1,0,122,no land,The Mountains,1,47.897229
6e32e4cb,The_Lannisters,3/3/1604 4:33 PM,9/2/1610 12:26 AM,0,13.80165,11.984667,39.36926,,17.417279,0,2,2,2,0,0,148,small land,King's Landing,,22.648089
6e32e505,The_Lannisters,12/22/1600 10:33 AM,7/3/1607 4:20 AM,0,29.395823,14.630839,44.934655,96.962337,24.647286,0,4,3,4,0,1,145,small land,The Mountains,2,24.808955
6e32e50a,The_Lannisters,12/22/1601 12:15 PM,11/18/1610 10:55 AM,0,11.963812,25.5775,,143.153042,49.273943,0,4,2,2,0,0,134,small land,The Mountains,1,35.915687
6e32e545,The_Lannisters,9/10/1605 5:55 PM,10/4/1607 5:53 PM,,,12.73641,37.090363,39.377317,14.116446,0,4,2,4,0,1,147,small land,The Mountains,2,23.204201
6e32e55f,The_Lannisters,2/20/1601 11:44 PM,4/27/1607 6:52 AM,0,17.519723,7.620384,63.389062,112.541274,0.014387,,2,2,3,0,0,152,small land,The Mountains,1,17.642781
6e32e5c7,The_Lannisters,8/12/1600 11:42 AM,5/3/1609 6:21 AM,0,89.276503,38.788113,95.568105,134.463865,4.352132,,3,3,3,0,0,121,small land,Servant's Premises,1,49.249748
6e32e604,The_Lannisters,12/20/1605 3:44 PM,9/21/1611 12:50 PM,0,40.553864,13.167629,40.828048,46.744057,51.350837,0,3,4,3,0,0,147,huge land,The Mountains,1,24.047361
6e32e648,The_Lannisters,10/22/1606 3:17 AM,3/26/1608 4:13 PM,1,117.33242,26.106027,3.476616,156.403462,18.657609,0,4,4,3,1,1,134,no land,The Mountains,,36.458239
6e32e65a,The_Lannisters,8/5/1606 9:25 AM,10/13/1609 11:20 AM,0,62.829788,9.523525,52.107285,144.201751,48.825431,0,2,2,3,0,0,150,small land,The Mountains,1,20.386341
6e32e691,The_Lannisters,7/22/1602 5:56 PM,9/15/1610 5:31 AM,0,57.504206,15.898658,56.988646,41.611529,82.434629,0,4,4,3,0,0,144,small land,The Mountains,1,26.006187
6e32e6c5,The_Lannisters,10/23/1603 3:28 AM,8/24/1610 5:34 AM,0,89.907219,108.865418,90.84447,120.626399,26.817486,0,3,3,3,0,0,51,huge land,The Mountains,1,118.943302
6e32e6e8,The_Lannisters,9/18/1602 4:14 PM,5/17/1611 8:12 AM,0,76.566904,,,37.843033,7.207417,0,4,3,3,0,0,74,small land,,1, 
6e32e72c,The_Lannisters,7/3/1600 2:42 AM,2/12/1607 12:19 PM,0,50.126136,33.875881,,89.319495,30.101744,0,2,2,2,0,0,126,huge land,The Mountains,1,44.699726
6e32e75c,The_Lannisters,8/15/1603 10:21 PM,12/10/1607 8:29 PM,0,90.304101,76.402976,63.181048,37.878546,33.159112,0,4,4,3,0,0,84,huge land,Cursed Land,,86.500696
6e32e771,The_Lannisters,5/6/1603 6:24 PM,10/15/1608 7:31 PM,0,28.807823,10.793032,39.072733,257.255474,20.974999,0,4,3,2,0,0,149,small land,The Mountains,,21.058709
6e32e7a9,The_Lannisters,9/16/1601 7:10 PM,2/6/1612 7:11 AM,0,47.585675,27.634018,8.537869,57.631633,30.976409,1,2,3,2,0,0,132,small land,,1,37.960576
6e32e7c7,The_Lannisters,10/13/1606 4:28 AM,7/9/1612 4:31 AM,0,6.663836,7.446722,72.360037,65.116293,52.815935,0,3,3,,0,0,153,small land,Cursed Land,1,18.109474
6e32e7da,The_Lannisters,5/2/1604 8:56 AM,4/15/1612 5:48 PM,,7.543351,37.972107,,110.090685,30.882864,0,3,4,,0,0,122,small land,,1,48.379748
6e32e7e1,The_Lannisters,4/5/1600 8:20 AM,2/1/1611 1:19 PM,0,32.106169,75.219263,69.418637,180.227995,10.148316,,3,3,3,0,0,85,small land,The Mountains,1,85.329954
6e32e892,The_Lannisters,7/9/1603 6:50 PM,7/20/1608 1:50 AM,1,,18.924276,,1.965818,25.213027,1,4,4,4,1,0,141,no land,The Mountains,1,28.962524
6e32e8fe,The_Lannisters,3/11/1604 4:25 PM,7/26/1612 10:49 PM,1,84.074106,97.834877,111.015388,167.507432,35.471842,0,2,2,4,1,0,62,no land,King's Landing,1,108.454926
6e32e911,The_Lannisters,5/22/1602 9:41 AM,1/23/1611 3:24 PM,0,39.261504,56.787053,52.626324,179.679356,10.321822,0,2,4,2,0,0,103,small land,King's Landing,1,67.175605
6e32e954,The_Lannisters,7/1/1602 9:35 AM,10/1/1609 6:24 AM,0,30.213546,22.370024,19.242548,173.825503,14.608053,0,2,,2,0,0,138,small land,The Mountains,1,33.306536
6e32e969,The_Lannisters,3/7/1602 9:41 AM,9/24/1608 4:38 PM,0,,3.135677,,171.029652,3.779604,,4,,2,0,0,157,huge land,Cursed Land,1,13.771191
6e32e9a0,The_Lannisters,3/2/1603 3:48 PM,2/4/1611 3:34 PM,0,28.366667,20.127897,,126.902785,45.122487,0,3,3,4,0,0,140,small land,The Mountains,1,30.842373
6e32e9c3,The_Lannisters,7/19/1606 3:45 PM,1/11/1609 4:26 PM,0,33.989987,13.410436,105.313106,162.478286,3.157122,1,4,4,3,0,0,147,small land,,,23.77588
6e32e9d4,The_Lannisters,9/28/1605 5:13 AM,9/24/1608 3:49 PM,0,22.965892,75.20337,,56.868596,9.621707,0,3,3,4,0,0,85,small land,The Mountains,1,85.99594
6e32e9e9,The_Lannisters,1/5/1604 8:18 AM,5/16/1607 9:10 AM,,9.49051,64.282997,,93.633774,60.236618,0,4,3,,0,0,96,small land,King's Landing,1,75.151723
6e32e9f8,The_Lannisters,12/15/1601 1:12 AM,5/9/1609 11:30 AM,0,122.265235,107.146687,37.192381,171.900899,30.95627,1,2,2,2,0,1,53,small land,,2,117.454202
6e32ea16,The_Lannisters,1/3/1601 6:54 PM,6/13/1611 2:55 AM,0,35.403697,90.276856,62.955344,184.632593,1.045601,0,4,3,2,0,0,70,huge land,King's Landing,1,100.340742
6e32ea5e,The_Lannisters,9/2/1601 2:19 PM,4/3/1612 6:25 AM,0,19.496781,11.861941,122.237763,87.840144,7.094497,0,3,4,2,0,0,148,huge land,The Mountains,1,22.345241
6e32eabd,The_Lannisters,9/18/1602 2:44 AM,12/28/1607 6:47 AM,0,48.103503,23.387411,,83.156809,60.134623,0,3,4,4,0,0,137,huge land,Cursed Land,1,34.000784
6e32eac9,The_Lannisters,8/17/1606 2:49 AM,3/24/1607 11:32 PM,,59.922225,96.083453,39.354809,44.113743,6.817006,0,4,4,2,0,0,64,small land,The Mountains,1,107.059885
6e32eb15,The_Lannisters,5/8/1604 7:33 AM,1/3/1610 8:56 AM,0,72.671337,17.689244,7.563019,81.37946,28.582182,1,3,4,4,0,0,142,huge land,The Mountains,1,28.046371
6e32eb4b,The_Lannisters,3/9/1606 10:11 PM,8/3/1609 12:36 AM,0,60.357602,20.317718,21.454739,41.26004,6.605637,0,,3,4,0,0,140,small land,The Mountains,1,31.24667
6e32eb8b,The_Lannisters,1/25/1600 2:26 PM,10/12/1607 5:22 AM,1,72.594317,25.90764,72.614796,82.920863,4.884645,0,4,4,2,1,0,134,no land,King's Landing,,36.352568
6e32ebc8,The_Lannisters,10/11/1605 9:46 AM,12/4/1609 7:50 AM,0,13.569775,63.398108,,65.926448,45.009351,0,3,3,,0,0,97,small land,The Mountains,1,74.185032
6e32ebec,The_Lannisters,2/9/1601 8:50 AM,11/27/1609 8:18 AM,0,148.964998,43.456615,0.4332,70.020094,22.591062,0,2,2,2,0,0,117,small land,Cursed Land,1,54.218801
6e32ebfc,The_Lannisters,4/23/1602 2:28 PM,7/16/1608 1:47 AM,0,107.992183,125.554797,20.805019,57.105791,34.010983,,4,4,4,0,1,34,small land,The Mountains,,135.922783
6e32ec0a,The_Lannisters,2/21/1600 6:10 PM,4/6/1609 5:22 PM,0,2.833117,94.328956,,156.673605,16.427407,0,4,4,2,0,0,66,small land,King's Landing,1,104.828669
6e32ec47,The_Lannisters,9/7/1601 2:16 AM,12/1/1611 9:47 AM,0,94.226267,8.822097,43.340626,93.81737,38.851191,0,2,3,3,0,1,151,small land,,1,19.071448
6e32ec51,The_Lannisters,8/12/1604 11:38 PM,2/18/1607 10:57 AM,0,57.172889,19.206823,38.135102,,42.78151,0,2,2,2,0,0,141,small land,Cursed Land,1,30.17263
6e32ec93,The_Lannisters,2/6/1605 8:30 PM,1/12/1607 7:51 AM,1,28.477735,20.10289,52.399189,101.305345,89.514555,0,4,4,3,1,1,140,no land,The Mountains,2,30.755398
6e32ecd8,The_Lannisters,2/26/1604 7:56 PM,10/11/1608 4:15 AM,,61.19457,46.724223,50.086905,226.758839,17.377941,0,4,2,3,0,0,113,small land,Cursed Land,1,57.05605
6e32ecfa,The_Lannisters,12/3/1605 8:11 PM,10/22/1611 12:48 AM,0,6.467203,20.053625,85.617977,210.176114,63.344581,0,3,3,2,0,0,140,small land,The Mountains,1,30.702727
6e32ed07,The_Lannisters,1/17/1604 11:11 PM,9/22/1610 3:42 AM,0,60.843769,16.471501,19.772545,4.123976,85.689308,0,2,2,2,0,0,144,small land,Cursed Land,1,26.715506
6e32ed50,The_Lannisters,11/18/1606 5:52 PM,6/6/1611 9:39 AM,0,43.068692,6.640606,63.62522,105.840174,1.614806,0,2,3,4,0,0,153,huge land,The Mountains,1,16.888208
6e32ed66,The_Lannisters,9/24/1603 8:41 PM,11/1/1607 6:24 PM,0,45.588205,20.714757,,41.037758,53.745226,0,3,4,4,0,0,139,small land,Servant's Premises,,30.971464
6e32ee15,The_Lannisters,2/11/1600 3:14 PM,6/6/1608 10:50 AM,0,67.176353,107.933993,,64.98054,51.045637,1,2,2,4,0,1,52,small land,Cursed Land,2,118.1384
6e32eec0,The_Lannisters,8/17/1601 7:39 AM,7/15/1609 1:44 AM,0,65.05854,,48.266588,79.281647,17.695987,0,4,,2,0,0,74,small land,Servant's Premises,1, 
6e32ef37,The_Lannisters,9/15/1600 11:23 PM,5/10/1609 2:30 PM,1,93.27903,9.101884,,10.320566,52.998436,0,2,4,2,1,,151,no land,King's Landing,1,19.592867
6e32f02e,The_Lannisters,1/3/1603 10:14 AM,9/9/1609 7:18 AM,0,36.413253,100.530373,32.22412,107.209589,12.258545,0,2,4,3,0,,59,huge land,The Mountains,1,111.188387
6e32f057,The_Lannisters,6/19/1600 11:36 AM,1/28/1608 5:46 PM,0,25.17977,,,184.505737,32.251981,0,,2,3,0,,74,huge land,Cursed Land,, 
6e32f083,The_Lannisters,1/9/1604 4:55 AM,12/2/1608 9:52 PM,,,86.94806,77.456809,8.584016,53.610772,0,3,3,2,0,1,73,small land,King's Landing,2,97.912387
6e32f11f,The_Lannisters,10/9/1603 5:35 AM,2/24/1607 6:14 PM,1,29.362958,12.167515,122.954872,250.750664,38.154411,1,4,3,2,1,0,148,no land,The Mountains,1,22.34983
6e32f14e,The_Lannisters,9/25/1603 11:36 PM,11/27/1609 2:16 AM,,29.775145,125.452287,59.08375,54.693711,2.100067,0,2,3,2,0,0,35,small land,The Mountains,1,135.820436
6e32f160,The_Lannisters,6/22/1605 11:43 AM,8/5/1607 1:31 AM,0,69.906585,18.974117,107.546194,49.088005,10.378484,0,4,4,4,0,0,141,small land,Cursed Land,1,29.578088
6e32f1aa,The_Lannisters,8/16/1602 1:46 AM,1/25/1607 4:39 AM,0,10.641046,51.833143,84.942873,218.974063,39.498923,1,4,3,4,0,0,108,small land,Servant's Premises,1,62.311068
6e32f1c1,The_Lannisters,11/21/1603 4:21 PM,3/26/1609 9:43 AM,,33.634622,9.446942,117.686061,148.837403,4.399384,1,3,4,3,0,1,151,small land,Cursed Land,2,20.260695
6e32f211,The_Lannisters,12/20/1605 11:56 PM,1/13/1607 6:39 AM,1,21.978996,2.449006,42.914481,264.809317,47.283968,0,2,3,4,1,0,158,no land,Servant's Premises,1,12.674544
6e32f26e,The_Lannisters,11/26/1604 10:40 AM,5/5/1611 9:24 AM,0,94.818344,28.726254,106.128591,5.46614,7.905475,0,2,2,4,0,0,131,small land,,1,39.044091
6e32f2d6,The_Lannisters,8/4/1602 1:16 PM,2/1/1609 1:35 AM,0,22.608177,6.057006,86.4468,215.717783,20.330413,1,4,2,,0,1,154,huge land,King's Landing,2,16.217057
6e32f2ea,The_Lannisters,7/10/1602 6:57 AM,4/6/1608 12:48 PM,0,80.669814,20.935414,,18.542717,18.861078,0,3,4,,0,0,139,huge land,King's Landing,,31.666898
