House ID,Builder Name,Date Built,Date Priced,garden,Dock,Capital,Royal Market,Guarding Tower,River,renovation,dining rooms,bedrooms,bathrooms,visit,Sorcerer,blessings,land,Location,Holy tree,Knight's house
6e32da59,Wood_Priests,3/11/1600 8:13 PM,7/13/1609 2:16 AM,,91.183587,27.503866,70.764559,88.53703,73.058412,0,4,3,2,0,0,132,small land,The Mountains,1,37.794464
6e32da5e,Wood_Priests,12/18/1602 3:46 PM,8/2/1608 11:43 AM,0,8.331587,31.522193,5.776152,47.532552,30.531077,0,3,2,4,0,0,128,huge land,King's Landing,,41.814258
6e32dabe,Wood_Priests,6/28/1603 4:43 AM,7/19/1611 4:49 PM,0,52.299741,110.743327,34.755754,62.339282,35.981456,0,3,2,4,0,0,49,small land,Cursed Land,1,121.580152
6e32daf6,Wood_Priests,9/18/1601 8:44 PM,7/15/1609 7:25 AM,0,13.241021,59.520113,73.940799,163.952007,12.149309,0,3,4,2,0,0,100,small land,The Mountains,1,69.62737
6e32db0e,Wood_Priests,10/13/1604 2:26 PM,8/26/1612 7:34 PM,,38.54874,56.809377,41.496349,107.592565,56.10542,0,4,2,2,0,1,103,small land,The Mountains,2,67.229888
6e32db39,Wood_Priests,1/9/1600 7:21 AM,12/12/1607 12:17 AM,1,20.719557,,67.685422,230.237346,16.938462,0,3,2,4,1,0,74,no land,King's Landing,, 
6e32db93,Wood_Priests,12/26/1605 11:31 PM,12/12/1608 8:45 AM,,39.088534,27.159116,11.678821,9.526956,8.972537,0,2,4,4,0,0,133,small land,The Mountains,1,37.935735
6e32dbee,Wood_Priests,9/25/1603 3:39 PM,12/27/1608 2:29 AM,0,82.536051,16.203147,24.497704,147.565439,51.206307,1,4,4,4,0,0,144,small land,The Mountains,1,26.847462
6e32dc09,Wood_Priests,5/12/1600 9:10 PM,12/8/1607 12:25 PM,0,69.691472,26.514154,23.150678,121.018522,2.122932,,4,4,4,0,1,133,small land,Cursed Land,2,36.849642
6e32dc31,Wood_Priests,3/5/1601 3:26 PM,10/18/1608 4:16 PM,0,60.168398,13.094293,32.858258,63.66991,7.147328,0,4,,4,0,0,147,small land,The Mountains,1,23.500095
6e32dcb9,Wood_Priests,9/27/1604 9:18 AM,1/4/1612 7:32 PM,,,78.899302,14.033782,29.663263,37.705048,0,3,3,4,0,0,81,small land,The Mountains,1,89.467431
6e32dd5d,Wood_Priests,3/16/1601 3:44 AM,1/13/1611 9:15 AM,0,37.891317,24.522492,66.553344,126.232115,77.967648,0,4,4,3,0,0,135,huge land,The Mountains,1,34.745557
6e32de65,Wood_Priests,2/1/1604 9:24 AM,8/22/1610 5:41 PM,0,32.487458,43.600908,36.236366,167.066059,51.917233,1,,3,2,0,0,116,small land,,1,54.424515
6e32de7e,Wood_Priests,1/1/1602 12:10 PM,5/11/1607 6:14 PM,0,78.908401,27.2789,63.22465,39.396276,21.488309,1,3,2,3,0,0,133,huge land,The Mountains,1,37.363224
6e32df0f,Wood_Priests,9/6/1603 10:41 AM,10/17/1612 1:57 PM,0,33.615756,26.805212,61.092018,94.513606,24.170967,0,2,4,4,0,0,133,huge land,King's Landing,1,37.195087
6e32df5f,Wood_Priests,6/5/1603 1:30 PM,3/15/1607 3:37 AM,0,88.592535,97.332332,63.599974,194.844709,39.599622,0,,4,4,0,0,63,small land,The Mountains,,107.483339
6e32df79,Wood_Priests,10/18/1603 12:32 PM,1/18/1608 6:49 AM,0,11.498816,32.965772,104.624301,56.723421,37.219113,0,2,3,2,0,0,127,small land,,1,43.137075
6e32dfa9,Wood_Priests,7/28/1602 12:56 PM,6/15/1610 6:58 PM,0,17.983838,6.456948,85.632202,,54.21089,0,2,4,2,0,0,154,small land,The Mountains,,16.890273
6e32e004,Wood_Priests,9/11/1604 12:38 PM,3/26/1608 7:23 PM,0,62.200763,53.394538,23.409957,17.047317,1.586919,0,3,3,2,0,,107,huge land,,,63.484069
6e32e017,Wood_Priests,5/22/1601 10:51 AM,5/6/1609 7:58 PM,0,45.681948,38.422709,,131.687912,39.086859,0,,4,3,0,0,122,small land,Cursed Land,,48.884704
6e32e048,Wood_Priests,9/20/1605 11:11 AM,8/22/1609 6:34 AM,0,70.466563,20.187215,41.352591,128.775675,6.111813,0,4,3,3,0,0,140,small land,The Mountains,1,30.668986
6e32e054,Wood_Priests,5/14/1601 3:34 AM,6/11/1610 6:45 PM,0,19.007294,116.022222,72.917493,256.433581,28.10076,0,,4,4,0,0,44,small land,The Mountains,1,126.329819
6e32e067,Wood_Priests,2/8/1600 9:35 AM,8/4/1608 8:38 AM,0,75.270047,8.034708,104.833448,178.003445,51.145072,0,2,4,4,0,1,152,small land,Servant's Premises,1,18.914534
6e32e0be,Wood_Priests,2/19/1601 9:43 PM,8/6/1608 10:58 PM,0,5.379288,,89.598044,64.883558,0.630313,0,4,2,3,0,0,74,small land,Cursed Land,, 
6e32e0f0,Wood_Priests,5/23/1602 9:56 PM,1/4/1611 1:21 AM,0,75.613964,20.56976,27.078861,14.080796,54.335078,1,2,2,3,0,0,139,small land,The Mountains,1,30.953539
6e32e116,Wood_Priests,6/11/1603 8:58 AM,6/1/1607 6:11 AM,0,69.638248,39.508779,,35.690701,22.430103,0,3,2,3,0,0,120,small land,Servant's Premises,1,50.007189
6e32e11d,Wood_Priests,11/15/1606 12:14 PM,4/5/1609 6:26 AM,0,8.629526,19.58689,34.377111,10.694787,46.34399,0,2,2,4,0,0,140,small land,The Mountains,,30.324081
6e32e127,Wood_Priests,12/24/1602 8:27 PM,11/12/1609 5:25 AM,0,10.317803,13.536811,89.401051,156.946235,10.694904,1,,3,4,0,0,146,small land,King's Landing,,24.227998
6e32e137,Wood_Priests,12/22/1602 11:25 AM,7/22/1612 7:57 PM,0,23.963421,72.305144,40.420983,30.957451,11.633159,0,3,2,3,0,0,88,huge land,Cursed Land,1,83.131911
6e32e150,Wood_Priests,6/6/1604 11:19 AM,11/21/1612 10:31 PM,0,94.246972,47.803632,84.735125,43.541033,56.02272,0,4,3,4,0,0,112,small land,The Mountains,1,58.456581
6e32e18f,Wood_Priests,10/23/1602 12:35 PM,10/28/1608 4:22 AM,0,103.914947,2.060656,90.298572,3.705675,15.444906,0,3,4,2,0,1,158,small land,Servant's Premises,2,12.456542
6e32e194,Wood_Priests,8/12/1606 4:17 PM,9/4/1612 6:13 AM,0,45.215295,22.99073,88.297587,121.128935,10.462605,0,4,3,2,0,0,137,small land,The Mountains,1,33.918777
6e32e1a0,Wood_Priests,11/25/1604 10:14 AM,1/3/1608 3:24 PM,0,115.494359,24.117149,53.358272,157.214901,52.755762,0,4,2,2,0,1,136,huge land,The Mountains,1,34.543068
6e32e1fc,Wood_Priests,12/18/1605 5:42 AM,11/24/1611 10:11 AM,,25.582566,8.420592,,246.705701,18.546881,1,,4,2,0,0,152,huge land,King's Landing,1,19.27411
6e32e22b,Wood_Priests,4/14/1606 12:55 PM,11/25/1611 1:55 AM,0,51.675952,11.224042,105.700939,86.047919,77.183948,0,3,4,2,0,0,149,huge land,The Mountains,1,21.872708
6e32e24b,Wood_Priests,5/18/1602 11:38 AM,2/20/1611 1:44 PM,,33.339464,,73.112655,113.088585,17.306181,0,4,2,4,0,0,74,small land,The Mountains,1, 
6e32e259,Wood_Priests,7/11/1602 10:56 AM,6/22/1609 1:17 AM,0,46.296045,37.809401,63.728033,68.744528,32.305846,0,4,2,2,0,0,122,small land,Cursed Land,,47.817167
6e32e2e3,Wood_Priests,8/13/1601 9:45 PM,10/10/1612 2:51 PM,,43.132836,20.396563,45.41076,43.484445,42.923536,0,4,2,3,0,1,140,huge land,The Mountains,,30.692634
6e32e301,Wood_Priests,4/12/1606 3:45 PM,2/9/1609 3:12 PM,0,53.833721,32.20604,4.61337,4.49411,36.508186,,3,4,3,0,0,128,small land,Cursed Land,,42.39795
6e32e38b,Wood_Priests,1/4/1604 3:57 PM,6/15/1610 8:41 PM,0,16.228656,,112.689679,97.247317,9.012373,0,4,4,3,0,0,74,huge land,Servant's Premises,, 
6e32e395,Wood_Priests,8/10/1604 2:53 PM,11/17/1612 12:24 PM,0,6.016448,17.780012,87.641584,53.230578,11.370882,,3,3,3,0,0,142,small land,The Mountains,1,27.810975
6e32e3dc,Wood_Priests,9/16/1604 7:26 AM,5/26/1607 8:57 PM,0,,64.026228,54.94663,181.247912,33.611969,0,4,3,4,0,,96,small land,Servant's Premises,1,74.601187
6e32e3e9,Wood_Priests,9/4/1602 10:16 PM,2/27/1607 9:11 PM,0,83.238669,,24.454678,12.13204,28.49068,0,,2,4,0,0,74,huge land,The Mountains,, 
6e32e40f,Wood_Priests,9/25/1603 9:49 PM,10/26/1611 3:37 AM,1,53.658377,109.865076,39.601477,77.955198,68.277719,1,2,2,2,1,0,50,no land,King's Landing,1,120.350172
6e32e42c,Wood_Priests,2/28/1605 9:21 PM,4/25/1611 7:32 PM,0,56.469259,23.426389,73.4091,117.233422,7.381028,0,3,4,2,0,1,137,small land,The Mountains,1,34.206023
6e32e46c,Wood_Priests,11/1/1606 3:13 PM,7/15/1611 5:42 AM,,0.181985,16.040243,74.606969,110.178922,6.849416,0,2,4,2,0,0,144,small land,The Mountains,,26.64823
6e32e4b2,Wood_Priests,4/17/1606 7:45 AM,1/4/1609 8:35 PM,0,103.120145,13.648794,76.649734,,2.561303,0,2,3,3,0,1,146,huge land,King's Landing,2,24.456188
6e32e4ea,Wood_Priests,4/18/1601 7:50 PM,2/6/1612 11:38 AM,0,9.179482,11.172137,54.8821,28.278353,37.122327,0,3,3,4,0,0,149,huge land,Servant's Premises,1,21.974207
6e32e521,Wood_Priests,1/20/1601 7:51 PM,12/18/1611 12:22 AM,0,7.221063,,21.235949,33.632048,60.981533,0,2,3,2,0,0,74,small land,Cursed Land,1, 
6e32e550,Wood_Priests,7/24/1605 6:18 PM,6/18/1612 6:51 PM,0,76.686506,89.384352,15.173435,127.719349,4.824795,0,2,4,2,0,0,71,small land,King's Landing,,100.286411
6e32e5ed,Wood_Priests,11/7/1600 3:21 PM,9/14/1608 2:22 AM,0,34.515118,10.281998,84.048248,19.99427,6.684997,0,2,3,3,0,0,150,small land,The Mountains,1,21.170672
6e32e5fa,Wood_Priests,8/12/1600 2:51 AM,2/27/1612 4:26 AM,1,31.547556,114.59533,11.237069,24.551272,0.95045,0,4,3,2,1,1,45,no land,King's Landing,1,125.02381
6e32e60a,Wood_Priests,2/10/1600 6:24 AM,10/22/1612 6:42 AM,0,73.375078,12.726092,,7.172996,12.147271,0,2,4,4,0,0,147,small land,Servant's Premises,1,22.75228
6e32e618,Wood_Priests,2/9/1606 1:13 PM,6/17/1607 3:12 AM,1,6.129789,23.483613,61.826067,154.932923,55.028022,0,3,4,3,1,0,137,no land,Cursed Land,1,33.87554
6e32e650,Wood_Priests,1/13/1605 2:28 AM,3/22/1611 11:54 AM,0,39.248417,68.066425,13.841923,54.217477,55.4811,0,2,3,3,0,0,92,huge land,Cursed Land,1,78.5934
6e32e66a,Wood_Priests,6/23/1603 2:13 AM,4/10/1609 2:26 PM,,27.481998,28.197423,51.693393,40.979959,27.202,0,4,,2,0,0,132,huge land,Servant's Premises,1,38.998971
6e32e6e0,Wood_Priests,10/27/1603 6:18 AM,2/8/1609 5:43 PM,0,,8.142458,22.133233,113.785619,53.828775,,2,,2,0,0,152,small land,King's Landing,1,18.719996
6e32e717,Wood_Priests,8/22/1606 5:45 AM,1/16/1609 7:40 AM,0,28.359714,89.256524,104.949904,31.851307,13.647591,0,2,3,4,0,0,71,small land,The Mountains,1,99.747244
6e32e731,Wood_Priests,8/11/1606 2:19 PM,12/23/1610 8:33 PM,,10.858249,13.34497,10.131866,25.323162,25.567942,0,4,3,3,0,0,147,huge land,King's Landing,1,23.821745
6e32e778,Wood_Priests,9/6/1602 1:26 AM,5/16/1609 2:14 AM,0,2.83065,87.201871,76.516572,116.152891,1.819556,0,4,4,,0,0,73,small land,The Mountains,1,98.011283
6e32e785,Wood_Priests,12/15/1600 2:38 AM,9/5/1611 1:42 PM,0,42.346926,,67.074954,114.594615,19.495522,0,2,2,,0,0,74,small land,The Mountains,1, 
6e32e787,Wood_Priests,9/18/1601 1:52 PM,12/26/1607 4:54 PM,0,23.469393,13.179296,23.261008,49.821358,68.554256,0,2,3,2,0,0,147,huge land,Servant's Premises,1,23.823544
6e32e7e8,Wood_Priests,2/20/1601 10:46 AM,11/2/1610 7:27 AM,1,61.713523,10.992238,18.523669,76.11413,7.137917,0,2,3,2,1,0,149,no land,Servant's Premises,1,21.254474
6e32e822,Wood_Priests,1/3/1602 7:33 AM,11/11/1610 8:58 PM,0,10.153563,16.66397,110.56653,6.130738,64.767324,0,2,2,2,0,0,143,small land,The Mountains,1,27.202447
6e32e850,Wood_Priests,5/26/1604 5:58 PM,10/20/1610 9:52 AM,1,35.162037,27.365009,,115.116998,6.767691,0,2,2,4,1,0,133,no land,Servant's Premises,1,38.319992
6e32e855,Wood_Priests,4/19/1605 4:32 AM,3/26/1610 6:14 PM,0,47.286504,52.05499,,119.78529,42.212534,1,3,3,4,0,0,108,small land,,,62.507031
6e32e890,Wood_Priests,10/17/1605 8:18 AM,9/8/1608 8:51 PM,,43.822431,4.958591,39.737622,24.653776,14.228982,0,4,4,4,0,0,155,small land,Cursed Land,,15.403434
6e32e8ba,Wood_Priests,9/18/1604 10:40 PM,10/6/1608 7:11 AM,0,2.744708,0.017442,,99.494245,60.548279,0,2,3,3,0,0,160,small land,The Mountains,1,10.163852
6e32e8ef,Wood_Priests,12/10/1602 6:34 PM,11/21/1610 9:32 PM,0,6.788303,13.228703,31.531143,281.741198,31.267833,1,3,3,3,0,1,147,small land,The Mountains,2,23.871836
6e32e904,Wood_Priests,9/5/1602 10:56 AM,8/10/1608 2:34 PM,0,55.157034,20.947177,38.557838,77.004436,7.318812,0,2,3,2,0,0,139,small land,Servant's Premises,1,31.681576
6e32e91b,Wood_Priests,10/14/1600 4:47 AM,10/28/1609 5:33 AM,0,2.631098,68.016227,9.384985,98.280482,57.865964,1,3,2,,0,0,92,small land,The Mountains,,78.170627
6e32e94a,Wood_Priests,9/26/1602 11:15 AM,4/1/1608 1:28 PM,0,34.778882,16.85354,7.796522,38.195227,22.164896,1,3,3,4,0,1,143,small land,Servant's Premises,1,27.483639
6e32e99b,Wood_Priests,3/27/1603 4:58 PM,2/8/1611 1:50 AM,0,0.834004,63.362791,3.89069,27.370871,31.774053,0,4,4,4,0,0,97,small land,,,74.008938
6e32e9a6,Wood_Priests,1/22/1602 7:47 AM,10/6/1612 8:11 PM,,4.478844,44.745379,10.839758,129.599109,17.898816,0,3,3,4,0,0,115,small land,The Mountains,1,55.27226
6e32e9ed,Wood_Priests,1/19/1603 6:33 AM,9/13/1610 3:31 AM,0,63.628057,,118.912538,243.832677,57.779432,0,2,2,2,0,0,74,small land,,1, 
6e32ea6a,Wood_Priests,6/5/1602 10:55 PM,9/25/1610 7:36 PM,1,68.768462,0.203217,45.467822,156.660288,11.568294,0,3,3,3,1,0,160,no land,Cursed Land,1,10.544811
6e32ea7b,Wood_Priests,9/10/1604 1:11 PM,1/18/1609 1:56 PM,0,25.784098,7.077926,11.468801,,14.771493,0,3,3,2,0,0,153,small land,The Mountains,1,17.811592
6e32eac0,Wood_Priests,9/25/1605 3:27 PM,10/27/1608 9:15 PM,0,1.558618,8.913065,47.653381,197.243908,50.481689,0,3,4,3,0,0,151,huge land,Servant's Premises,1,19.785666
6e32eb00,Wood_Priests,8/25/1602 11:23 AM,5/20/1608 1:42 PM,0,18.785925,17.424723,14.889908,126.548437,53.241412,0,3,2,4,0,0,143,huge land,The Mountains,1,28.351537
6e32eb19,Wood_Priests,6/15/1602 12:17 PM,10/2/1607 2:13 AM,1,77.016622,29.424601,53.31983,110.157103,37.263121,0,2,2,2,1,0,131,no land,Servant's Premises,,40.135783
6e32eb1d,Wood_Priests,10/11/1600 3:19 PM,9/17/1609 3:49 AM,0,30.302513,36.506263,44.003756,272.411675,3.085363,0,4,4,3,0,0,123,small land,The Mountains,1,46.535882
6e32eb40,Wood_Priests,3/12/1605 8:36 AM,11/2/1607 10:25 PM,,30.012729,47.364376,43.108552,38.538834,19.926506,0,3,2,,0,,113,small land,The Mountains,1,57.904686
6e32eb42,Wood_Priests,7/5/1602 4:40 PM,3/24/1609 11:10 PM,0,66.198843,32.301583,37.313187,,37.278695,,3,4,2,0,0,128,small land,King's Landing,1,42.802808
6e32ebb9,Wood_Priests,8/17/1604 1:57 PM,6/21/1607 9:21 AM,1,,90.981166,35.980497,10.250921,58.865929,1,3,4,3,1,0,69,no land,King's Landing,,101.603972
6e32ec82,Wood_Priests,1/2/1603 5:49 AM,1/23/1609 1:32 AM,0,24.91404,55.376187,29.055332,176.444054,66.107146,0,3,2,2,0,1,105,small land,,,65.737939
6e32ec9e,Wood_Priests,4/9/1600 12:22 PM,2/20/1608 12:43 PM,0,79.298097,76.199637,38.467054,141.23992,67.303318,0,,3,3,0,0,84,small land,The Mountains,,86.488441
6e32ecac,Wood_Priests,5/23/1604 3:48 AM,9/11/1612 1:43 AM,0,62.720117,17.153664,20.97408,32.672767,11.46848,0,3,4,3,0,0,143,small land,The Mountains,1,27.554617
6e32ed1c,Wood_Priests,11/28/1603 10:46 AM,6/21/1609 12:28 AM,0,96.295946,,,,4.363165,1,3,4,,0,1,74,huge land,,2, 
6e32ed6e,Wood_Priests,2/20/1600 5:29 PM,11/1/1610 9:52 PM,1,7.468682,10.311478,34.947824,27.490732,35.295314,0,,2,2,1,0,150,no land,Cursed Land,1,20.358695
6e32eda8,Wood_Priests,2/2/1603 3:37 PM,11/10/1608 12:47 AM,0,20.541791,7.966423,16.89202,41.397062,21.289694,0,2,3,3,0,0,152,small land,The Mountains,1,18.932463
