House ID,Builder Name,Date Built,Date Priced,garden,Dock,Capital,Royal Market,Guarding Tower,River,renovation,dining rooms,bedrooms,bathrooms,visit,Sorcerer,blessings,land,Location,Holy tree,Knight's house
6e32d3c1,The_Overlords,12/15/1605 5:24 PM,6/6/1612 8:32 AM,0,22.329426,24.015656,2.660043,48.029591,3.088986,,2,2,2,0,0,136,small land,The Mountains,1,34.045553
6e32d3cf,The_Overlords,5/6/1602 2:17 AM,5/20/1608 2:13 AM,1,22.048107,85.201231,24.949259,147.886385,52.554378,0,3,4,4,1,0,75,no land,Cursed Land,1,95.48291
6e32d3dc,The_Overlords,2/6/1603 3:13 PM,2/24/1609 10:52 PM,0,25.286142,101.851511,17.6197,,6.903864,0,2,4,3,0,0,58,small land,Cursed Land,1,112.561969
6e32d41c,The_Overlords,6/4/1602 10:53 PM,10/13/1609 1:14 AM,0,32.269043,21.977024,5.429153,244.510351,35.196896,1,2,2,2,0,0,138,small land,The Mountains,1,32.67589
6e32d4a2,The_Overlords,1/15/1606 5:26 PM,3/26/1612 3:40 PM,0,102.742239,87.174461,,67.34938,24.426349,0,2,4,3,0,0,73,small land,Servant's Premises,1,97.666718
6e32d4d7,The_Overlords,9/1/1602 4:20 PM,8/7/1612 11:48 AM,0,42.171718,,38.438777,105.570384,46.298736,0,4,4,2,0,1,74,huge land,Servant's Premises,, 
6e32d4f3,The_Overlords,5/7/1605 11:24 AM,12/23/1607 3:16 AM,0,53.476126,,77.343604,75.753684,12.021764,1,3,2,4,0,0,74,small land,,1, 
6e32d52b,The_Overlords,9/28/1605 8:55 PM,8/14/1608 7:45 PM,0,40.168785,29.961515,109.443143,68.114843,23.325201,0,3,4,,0,0,130,small land,Cursed Land,1,40.143397
6e32d579,The_Overlords,11/23/1604 6:33 AM,4/6/1608 9:38 PM,0,107.26898,62.656869,38.897115,72.117075,23.6158,0,,3,4,0,0,97,small land,The Mountains,1,73.112153
6e32d598,The_Overlords,12/9/1605 6:49 AM,8/11/1608 11:12 PM,0,150.645269,27.126369,9.913506,,23.449791,0,2,3,2,0,0,133,small land,King's Landing,1,37.270407
6e32d5c3,The_Overlords,11/12/1600 8:25 PM,5/21/1610 10:37 AM,0,66.335858,120.97873,50.615527,135.50515,0.386423,0,3,2,2,0,0,39,huge land,Cursed Land,1,131.537243
6e32d5c8,The_Overlords,12/16/1605 8:45 PM,12/23/1610 6:35 PM,0,33.880665,77.375875,,,22.824517,0,2,4,2,0,0,83,small land,The Mountains,1,87.472476
6e32d616,The_Overlords,4/27/1600 7:30 PM,10/12/1610 2:11 AM,0,141.523166,22.446327,137.235922,183.152811,5.034471,1,4,2,4,0,0,138,small land,Servant's Premises,1,32.725863
6e32d62d,The_Overlords,7/20/1602 9:40 PM,5/21/1608 7:45 AM,1,88.002963,77.459649,,5.701726,66.968689,0,4,2,4,1,0,83,no land,,1,88.138903
6e32d633,The_Overlords,2/1/1602 8:19 PM,1/22/1610 9:39 PM,0,6.509459,,,11.531404,34.655994,1,2,4,2,0,0,74,small land,The Mountains,1, 
6e32d637,The_Overlords,2/15/1601 7:53 PM,1/23/1611 12:43 AM,1,65.581238,39.310469,112.224372,0.901592,74.112203,0,2,4,3,1,0,121,no land,The Mountains,,50.115948
6e32d65e,The_Overlords,1/9/1603 12:43 AM,6/24/1609 12:54 AM,0,48.322404,19.740304,65.902782,8.820359,18.927025,0,,4,2,0,0,140,huge land,Cursed Land,,30.070507
6e32d66f,The_Overlords,8/14/1603 4:38 PM,7/21/1610 2:37 PM,0,103.617087,32.128276,47.642246,50.868227,47.936623,0,4,3,3,0,0,128,small land,The Mountains,1,43.099232
6e32d731,The_Overlords,11/21/1603 10:27 PM,12/23/1611 6:35 AM,0,29.832753,62.735986,44.724407,146.914709,19.139487,0,4,3,4,0,0,97,small land,King's Landing,,73.575472
6e32d73f,The_Overlords,5/20/1606 12:32 AM,9/1/1610 3:50 AM,0,21.985219,46.200079,59.419579,72.943792,39.070007,1,3,3,3,0,0,114,small land,The Mountains,1,56.589139
6e32d7e2,The_Overlords,6/12/1601 3:10 PM,5/11/1611 10:45 AM,0,7.674252,14.018007,75.851147,23.307567,37.224414,0,3,4,3,0,,146,small land,,1,24.512953
6e32d7f9,The_Overlords,2/25/1605 7:59 AM,10/27/1611 12:11 AM,1,91.544908,6.516754,34.910219,113.928599,36.854118,1,4,4,4,1,0,153,no land,Servant's Premises,,16.785708
6e32d8c2,The_Overlords,4/1/1606 11:13 AM,5/10/1608 8:19 AM,,86.596538,27.364068,,61.729568,59.024655,0,3,4,2,0,0,133,small land,,1,37.542797
6e32d8f2,The_Overlords,1/15/1605 11:23 AM,4/7/1612 11:21 AM,0,123.816391,66.774234,47.739221,148.263728,35.77227,0,3,3,4,0,1,93,huge land,King's Landing,2,77.108887
6e32d927,The_Overlords,6/14/1606 11:46 AM,2/26/1610 5:18 AM,0,16.855096,38.490619,72.935958,50.548496,76.188463,0,2,3,3,0,0,122,small land,Servant's Premises,,49.317663
6e32d9f7,The_Overlords,7/26/1606 1:59 AM,2/24/1608 12:40 PM,0,,72.810967,23.76307,168.882166,66.706198,1,4,3,4,0,0,87,small land,Cursed Land,1,83.072278
6e32da0f,The_Overlords,3/5/1603 2:39 AM,10/4/1610 11:39 PM,0,95.256791,104.797698,12.261639,72.498988,26.661102,,4,2,4,0,0,55,huge land,Cursed Land,1,114.942375
6e32da3d,The_Overlords,5/9/1604 4:11 PM,8/20/1611 9:39 AM,,,26.310092,115.684528,64.422877,47.199386,0,,4,4,0,0,134,huge land,The Mountains,,36.607535
6e32da54,The_Overlords,2/13/1601 1:33 PM,9/24/1608 6:48 AM,0,33.656129,5.622982,26.006063,97.369714,12.749635,0,3,4,2,0,,154,small land,Cursed Land,1,16.225689
6e32da6c,The_Overlords,8/23/1600 6:22 AM,2/6/1609 12:42 AM,0,2.590673,40.046732,0.462273,7.040505,10.994205,0,2,4,,0,0,120,small land,,1,51.014302
6e32daa6,The_Overlords,8/20/1602 9:15 PM,5/22/1609 3:54 AM,0,55.897456,31.660968,69.587393,34.93649,13.678877,0,2,4,,0,0,128,small land,The Mountains,1,42.202753
6e32dab8,The_Overlords,3/23/1605 4:18 AM,9/24/1608 11:45 PM,0,33.571299,58.006286,27.03645,5.642095,2.25188,1,3,4,4,0,0,102,huge land,Cursed Land,1,68.538095
6e32dac9,The_Overlords,9/19/1604 11:56 PM,5/3/1608 7:17 AM,0,26.265144,71.502651,114.976249,134.856613,18.012778,0,3,3,4,0,0,88,huge land,The Mountains,1,82.167685
6e32daef,The_Overlords,7/23/1600 6:23 AM,8/18/1612 4:40 PM,0,77.712775,41.621666,64.695318,,65.337976,0,4,3,4,0,0,118,huge land,The Mountains,1,52.230051
6e32db14,The_Overlords,9/22/1602 10:59 PM,9/17/1612 3:34 PM,0,101.039157,48.775611,58.612124,71.684414,13.980055,0,2,,4,0,0,111,small land,Servant's Premises,1,59.393033
6e32db2d,The_Overlords,4/14/1606 5:12 AM,11/11/1609 1:52 PM,0,120.172892,18.774453,95.196629,26.452206,28.395531,1,4,2,3,0,0,141,small land,King's Landing,1,28.918138
6e32db30,The_Overlords,8/19/1601 2:16 PM,4/1/1609 8:51 AM,0,32.809044,30.995548,24.832911,118.884046,38.166656,0,4,2,4,0,0,129,small land,Servant's Premises,1,41.266838
6e32dbb0,The_Overlords,9/25/1605 1:25 PM,3/20/1608 8:26 PM,,13.259008,87.46687,,28.257907,36.106738,1,4,3,4,0,1,73,small land,Servant's Premises,1,97.904559
6e32dbd6,The_Overlords,1/14/1601 8:41 AM,5/15/1612 4:24 PM,0,28.57858,32.679073,33.520647,170.774711,1.12308,1,3,4,3,0,0,127,huge land,,1,43.261264
6e32dbe6,The_Overlords,1/24/1600 2:52 AM,9/15/1611 8:57 AM,0,41.52486,24.177683,82.337535,106.204006,52.170652,0,3,3,3,0,0,136,huge land,The Mountains,1,34.870669
6e32dc04,The_Overlords,2/14/1603 10:52 AM,1/9/1610 11:33 AM,,,80.813349,,39.48408,32.521676,0,4,4,2,0,0,79,huge land,The Mountains,,90.939247
6e32dc0e,The_Overlords,7/7/1606 4:36 PM,5/28/1608 11:10 AM,0,29.954496,46.111767,100.416143,185.572462,40.45213,0,4,2,2,0,0,114,small land,The Mountains,1,56.141067
6e32dc7f,The_Overlords,9/22/1601 11:52 AM,1/25/1609 12:41 AM,,44.40883,20.28182,28.123031,43.449865,25.555968,0,4,2,4,0,0,140,huge land,Servant's Premises,1,30.531123
6e32dc85,The_Overlords,4/7/1601 7:35 AM,3/14/1612 2:30 PM,0,25.870737,95.675022,32.204322,53.236606,25.554439,1,3,3,4,0,0,64,huge land,Cursed Land,,106.171313
6e32dc9a,The_Overlords,9/13/1601 3:45 PM,6/28/1608 9:36 PM,1,32.282513,37.360832,83.333392,24.436179,27.447305,0,,4,3,1,0,123,no land,The Mountains,1,47.966981
6e32dc9c,The_Overlords,7/1/1602 8:53 PM,8/7/1610 5:51 PM,,130.104983,36.432812,44.832241,187.997617,28.456984,0,2,2,3,0,0,124,huge land,King's Landing,1,46.749296
6e32dcc0,The_Overlords,1/22/1603 6:46 PM,11/23/1612 2:59 AM,1,24.229662,93.171897,40.850722,34.709586,14.87992,1,2,4,4,1,0,67,no land,Servant's Premises,1,103.899424
6e32dd17,The_Overlords,8/17/1601 2:36 PM,9/21/1611 8:35 PM,0,25.49406,57.809154,24.669896,144.724429,31.091122,0,3,2,4,0,0,102,small land,King's Landing,1,68.033963
6e32ddd1,The_Overlords,4/7/1606 7:34 PM,3/7/1608 6:30 PM,0,17.663664,10.76579,38.19646,21.675685,47.616367,0,2,2,4,0,1,149,huge land,King's Landing,2,21.40463
6e32de8a,The_Overlords,10/12/1600 8:33 PM,5/18/1610 3:45 AM,1,,0.002995,89.914198,71.379675,9.44295,0,2,,4,1,0,160,no land,The Mountains,,10.668019
6e32dec2,The_Overlords,11/13/1600 7:21 AM,12/19/1609 8:38 PM,0,44.010038,53.428316,,121.257389,33.930611,0,3,2,2,0,0,107,small land,Cursed Land,1,63.47426
6e32dede,The_Overlords,6/19/1602 6:46 AM,12/4/1610 9:22 AM,0,33.465865,3.181458,37.755254,21.545842,4.343439,1,,4,2,0,1,157,huge land,,2,14.082934
6e32dee2,The_Overlords,10/12/1604 9:14 PM,8/20/1611 12:53 PM,,,55.336388,31.037339,67.951802,15.939301,0,2,3,4,0,,105,small land,The Mountains,1,66.057408
6e32df2c,The_Overlords,9/2/1600 9:48 PM,2/11/1607 5:58 AM,0,30.722151,66.549389,28.235549,90.198486,69.249907,0,3,3,2,0,0,93,small land,The Mountains,1,77.42485
6e32df50,The_Overlords,5/21/1602 3:13 AM,5/2/1610 7:34 AM,1,45.239308,18.967729,,144.436688,4.713647,0,2,2,3,1,0,141,no land,Servant's Premises,,29.565869
6e32dfc8,The_Overlords,3/28/1602 6:49 PM,7/18/1611 5:52 PM,0,,95.324647,,136.568569,34.371042,1,4,2,3,0,,65,small land,The Mountains,1,105.749462
6e32dfe2,The_Overlords,4/28/1601 10:49 PM,8/10/1609 11:18 PM,1,3.235709,9.702158,40.39744,65.957766,8.473266,0,3,4,,1,0,150,no land,King's Landing,1,20.018546
6e32dfe7,The_Overlords,4/22/1606 9:48 PM,5/27/1607 1:31 PM,0,41.348689,30.274034,22.927504,201.708666,33.098458,0,3,2,3,0,1,130,small land,The Mountains,2,40.404752
6e32e00e,The_Overlords,3/26/1600 2:53 PM,8/1/1609 5:27 PM,0,,11.734606,22.446107,15.847878,71.223745,,,2,4,0,0,148,small land,,1,22.434587
6e32e101,The_Overlords,9/9/1603 3:27 AM,12/7/1612 1:27 AM,0,89.272936,11.796315,113.044661,190.024763,20.838191,0,2,4,3,0,0,148,small land,The Mountains,1,22.382565
6e32e13d,The_Overlords,1/21/1604 5:53 PM,5/28/1607 8:41 PM,0,72.089941,40.738007,,73.702809,22.28364,0,4,2,3,0,1,119,small land,Cursed Land,2,51.504893
6e32e15f,The_Overlords,10/14/1606 1:37 PM,4/7/1612 2:16 AM,0,7.216575,19.590045,1.645499,135.475069,24.28591,,2,4,2,0,0,140,small land,The Mountains,1,29.818921
6e32e17c,The_Overlords,12/17/1604 1:41 PM,5/13/1607 8:22 PM,0,64.702834,52.125145,10.258863,37.452519,19.774601,0,3,4,4,0,0,108,small land,The Mountains,1,62.586313
6e32e18a,The_Overlords,1/10/1602 6:12 AM,9/6/1609 2:12 AM,0,49.327314,99.172624,18.770756,63.439996,91.355657,,3,4,3,0,0,61,small land,Servant's Premises,,109.984722
6e32e1ab,The_Overlords,2/21/1600 10:58 AM,4/1/1610 5:32 AM,0,16.83104,65.027565,38.195881,114.654008,2.243394,0,4,2,3,0,0,95,small land,,1,75.590067
6e32e24e,The_Overlords,6/13/1603 10:17 AM,11/20/1610 4:58 AM,0,25.467541,39.279907,22.602717,113.256622,54.064282,0,3,4,4,0,0,121,huge land,King's Landing,1,49.564587
6e32e264,The_Overlords,4/13/1600 7:54 AM,12/6/1612 3:49 AM,0,82.297681,12.412893,76.623346,125.642212,40.226452,0,3,4,2,0,0,148,small land,King's Landing,1,22.695964
6e32e2ad,The_Overlords,6/13/1600 4:26 PM,11/12/1608 1:49 PM,,25.409483,47.243801,91.879909,175.524588,36.155525,0,3,2,2,0,1,113,huge land,Servant's Premises,2,57.517723
6e32e328,The_Overlords,11/19/1605 9:14 AM,2/4/1611 9:57 AM,0,,6.333086,18.151688,106.600767,26.25333,0,2,4,4,0,0,154,huge land,The Mountains,1,16.743563
6e32e35f,The_Overlords,5/27/1602 3:30 PM,6/7/1607 2:52 PM,0,69.13397,72.190569,53.344323,27.876148,0.089464,0,4,3,2,0,,88,huge land,The Mountains,1,82.99713
6e32e3aa,The_Overlords,1/13/1603 2:52 PM,5/17/1607 5:51 AM,0,41.378463,22.231278,16.626525,32.827648,7.968607,,4,3,3,0,0,138,small land,Cursed Land,,33.001
6e32e3b8,The_Overlords,4/2/1606 10:42 PM,6/18/1609 4:25 PM,0,127.525845,50.639781,8.460685,98.609205,21.896567,,4,3,2,0,0,109,small land,Cursed Land,1,60.751151
6e32e3ca,The_Overlords,11/25/1600 10:21 PM,12/10/1609 9:41 AM,0,32.899342,7.03372,68.021476,67.268647,32.18913,0,3,2,4,0,0,153,small land,King's Landing,,17.51381
6e32e3fb,The_Overlords,12/11/1604 7:52 AM,6/24/1612 2:21 PM,0,69.171625,,,88.424527,10.472416,0,4,,4,0,0,74,small land,Cursed Land,1, 
6e32e421,The_Overlords,3/20/1603 2:10 AM,9/25/1608 9:59 AM,,70.561464,58.294269,33.68995,147.904653,60.769935,0,,3,2,0,0,102,huge land,The Mountains,1,68.943539
6e32e43e,The_Overlords,6/21/1600 6:12 PM,2/12/1609 7:46 PM,0,24.658132,57.624722,,7.979788,11.825993,1,2,3,4,0,0,102,small land,King's Landing,,68.596642
6e32e451,The_Overlords,7/12/1604 8:19 AM,3/15/1610 6:43 AM,0,19.983202,2.224666,,216.64009,13.623535,1,2,3,3,0,0,158,huge land,The Mountains,1,12.522532
6e32e4a5,The_Overlords,6/25/1601 7:34 PM,2/25/1608 2:15 AM,0,70.524679,1.218259,,254.436764,44.223231,1,4,4,2,0,0,159,huge land,The Mountains,1,11.381873
6e32e553,The_Overlords,3/7/1605 3:23 PM,4/25/1607 11:41 AM,0,14.990427,78.6667,36.516263,133.641751,2.810331,0,3,4,2,0,0,81,small land,The Mountains,,89.423578
6e32e572,The_Overlords,5/21/1604 12:10 AM,10/9/1609 1:15 AM,0,1.019738,23.299639,43.679175,98.311173,32.658153,0,,3,2,0,,137,small land,The Mountains,1,34.095988
6e32e596,The_Overlords,6/6/1601 5:37 AM,10/25/1609 7:52 PM,0,63.657204,2.844136,44.316757,130.463124,4.211957,0,4,2,3,0,0,157,small land,Servant's Premises,1,12.862718
6e32e5cd,The_Overlords,11/25/1601 5:22 AM,7/13/1611 5:52 AM,0,,21.0787,78.472919,83.760026,13.171883,0,4,2,3,0,1,139,small land,Servant's Premises,2,31.878316
6e32e5d7,The_Overlords,11/17/1600 3:37 AM,2/23/1611 9:41 PM,0,,,79.611843,45.620646,12.828574,0,2,2,3,0,,74,huge land,The Mountains,1, 
6e32e715,The_Overlords,2/28/1602 10:35 PM,4/9/1607 7:55 AM,0,75.840231,142.724569,106.457625,139.152589,8.765425,,4,2,4,0,0,17,small land,Cursed Land,1,152.75462
6e32e77a,The_Overlords,11/3/1600 7:30 AM,2/1/1612 2:35 AM,1,,6.471903,62.079942,10.963525,48.952642,,3,3,3,1,0,154,no land,Cursed Land,1,16.494116
6e32e79b,The_Overlords,8/22/1605 11:21 AM,6/1/1611 6:55 PM,0,62.206034,12.412256,19.411797,103.588647,50.150148,0,2,2,3,0,1,148,small land,Cursed Land,2,23.232019
6e32e807,The_Overlords,7/12/1605 9:11 PM,5/20/1609 9:21 AM,0,10.615264,113.337687,0.61159,39.393629,12.789173,,2,2,4,0,0,47,small land,The Mountains,1,123.72531
6e32e8d7,The_Overlords,11/15/1603 5:33 PM,3/25/1608 12:12 AM,0,19.289311,80.385228,95.911519,94.593539,34.040683,0,,2,,0,0,80,small land,The Mountains,1,91.039072
6e32e914,The_Overlords,4/2/1606 7:48 PM,9/22/1612 9:31 AM,,22.990372,6.976238,81.122415,40.006319,23.840339,,3,3,3,0,0,153,small land,The Mountains,1,17.312845
6e32e943,The_Overlords,2/21/1601 6:48 AM,3/28/1612 4:41 AM,0,131.318829,119.015151,,1.446747,75.907393,0,,3,,0,0,41,small land,The Mountains,,129.771159
6e32e994,The_Overlords,7/28/1602 1:31 AM,11/17/1612 5:30 PM,0,72.043076,33.430716,86.281311,58.395097,33.703631,0,4,4,3,0,0,127,small land,,1,44.409835
6e32e9dc,The_Overlords,3/27/1600 11:54 AM,2/27/1610 8:29 AM,0,95.802833,27.234144,61.245619,45.99669,31.485955,0,,2,2,0,0,133,small land,King's Landing,1,38.182668
6e32ea45,The_Overlords,1/7/1605 11:45 AM,8/27/1610 11:12 AM,0,,89.806691,34.825275,82.033317,4.886487,1,3,4,4,0,0,70,small land,King's Landing,1,100.301456
6e32ea83,The_Overlords,3/25/1600 1:33 AM,8/9/1609 9:15 PM,0,35.464069,67.983739,127.622754,63.268859,16.098176,0,2,,,0,0,92,small land,Cursed Land,1,78.379976
6e32ea85,The_Overlords,9/7/1603 10:45 PM,3/3/1608 9:34 AM,0,16.341363,100.12332,43.20445,67.661877,16.125983,0,4,4,3,0,0,60,huge land,The Mountains,1,110.715894
6e32eaa2,The_Overlords,7/1/1604 1:21 AM,3/16/1609 6:15 PM,0,,21.223245,63.498396,95.707067,11.976553,0,,2,4,0,0,139,small land,Servant's Premises,,31.391803
6e32eaac,The_Overlords,12/26/1605 2:21 AM,5/25/1607 2:11 AM,0,81.812607,11.753664,28.861505,37.694229,53.271747,,2,3,3,0,0,148,small land,The Mountains,1,21.933099
6e32eab7,The_Overlords,12/2/1600 2:35 AM,4/7/1607 5:45 AM,0,3.580348,,10.180994,12.675059,6.509473,0,4,4,2,0,0,74,huge land,,1, 
6e32ead5,The_Overlords,7/20/1602 5:58 AM,6/4/1609 11:27 AM,0,31.570566,76.28537,104.447136,118.560281,27.67134,0,2,2,,0,0,84,small land,The Mountains,1,86.45311
6e32eae6,The_Overlords,4/5/1602 1:38 PM,10/25/1612 7:51 PM,0,96.494981,4.010687,6.067008,35.563263,9.604332,0,3,2,2,0,0,156,small land,,,14.692422
6e32eafb,The_Overlords,3/27/1600 7:18 PM,6/9/1611 8:49 AM,0,47.686386,10.624411,,75.585881,18.830704,0,2,3,3,0,,149,huge land,The Mountains,1,20.915526
6e32eb54,The_Overlords,1/19/1600 11:27 AM,5/14/1609 10:32 AM,0,7.059029,107.710526,,111.263935,14.022551,0,4,,2,0,0,52,small land,Cursed Land,1,118.584758
6e32ebf8,The_Overlords,2/26/1604 4:42 AM,8/18/1611 12:43 PM,1,38.562992,49.883374,,82.98005,10.115869,1,3,2,2,1,0,110,no land,Servant's Premises,1,60.88198
6e32ec02,The_Overlords,4/19/1606 9:54 PM,1/25/1612 8:23 PM,0,12.431567,,,51.049471,66.243358,1,2,2,4,0,0,74,small land,The Mountains,1, 
6e32ecf2,The_Overlords,1/1/1605 1:27 PM,12/4/1607 12:15 AM,0,26.947953,28.25567,,215.711811,8.961849,0,2,3,2,0,0,132,huge land,The Mountains,1,38.559032
6e32ed43,The_Overlords,6/10/1606 11:48 PM,5/8/1607 4:13 AM,0,,55.806771,17.431888,110.404914,10.336616,0,2,3,2,0,0,104,small land,The Mountains,1,66.002294
6e32ed72,The_Overlords,4/6/1604 1:29 PM,7/19/1607 4:39 PM,,29.029035,16.13718,74.679841,12.159727,62.550424,0,2,3,3,0,0,144,small land,King's Landing,1,27.009361
6e32ee10,The_Overlords,8/28/1601 4:39 PM,5/10/1611 10:38 PM,0,110.233168,84.839841,126.277199,74.376013,26.196314,0,4,3,2,0,0,75,small land,The Mountains,1,95.192421
6e32ee5c,The_Overlords,10/15/1602 7:40 AM,5/18/1609 7:29 AM,0,,52.706754,11.720079,90.755232,16.665421,0,2,2,3,0,0,107,small land,Servant's Premises,1,63.410642
6e32eec9,The_Overlords,6/26/1605 11:41 PM,8/28/1611 5:30 AM,0,73.891466,32.931801,97.200194,184.898484,36.765186,0,2,2,2,0,0,127,small land,Servant's Premises,1,43.430631
6e32eed7,The_Overlords,10/7/1600 6:50 PM,11/27/1612 3:39 PM,0,26.161372,106.595745,49.902782,199.984587,7.761436,1,3,3,4,0,0,53,small land,King's Landing,1,117.291601
6e32eeff,The_Overlords,1/14/1601 5:10 PM,12/14/1612 7:34 PM,,81.473355,7.868668,55.017989,82.977353,45.204873,1,3,3,2,0,0,152,small land,The Mountains,,18.61677
6e32ef1b,The_Overlords,1/27/1603 9:31 PM,6/22/1608 1:26 PM,0,82.703828,38.423017,88.132969,174.440169,13.833019,,2,4,2,0,0,122,small land,Cursed Land,1,48.679418
6e32ef1d,The_Overlords,6/9/1606 11:29 AM,4/15/1609 6:23 AM,0,6.300032,10.974814,37.348658,198.941032,12.5187,1,3,4,3,0,0,149,huge land,The Mountains,1,21.627123
6e32efac,The_Overlords,6/23/1604 3:59 PM,9/10/1609 4:24 AM,,31.725289,67.782386,65.878045,172.101726,44.972579,0,2,2,2,0,0,92,small land,King's Landing,1,78.12556
6e32efdf,The_Overlords,3/24/1600 6:37 AM,10/6/1611 11:57 AM,0,21.343981,15.213037,49.872505,11.869145,60.03014,0,2,3,3,0,1,145,huge land,The Mountains,2,26.014296
6e32f061,The_Overlords,3/8/1600 1:25 AM,12/8/1608 1:53 PM,1,10.282585,22.640884,,,2.367189,0,4,4,2,1,0,137,no land,,1,32.781044
6e32f092,The_Overlords,5/12/1600 1:49 AM,3/1/1611 7:39 PM,,,,63.528556,242.555928,8.117041,1,4,3,4,0,0,74,small land,King's Landing,1, 
6e32f095,The_Overlords,1/16/1602 9:49 PM,7/2/1609 4:11 AM,0,75.175098,,70.984717,11.052176,10.053803,0,2,3,3,0,1,74,small land,The Mountains,, 
6e32f0a9,The_Overlords,7/11/1601 11:57 PM,9/1/1610 4:18 AM,,136.82238,25.473444,15.482141,142.51873,0.21757,1,2,3,3,0,0,135,small land,Servant's Premises,,36.049324
6e32f0ed,The_Overlords,11/6/1604 9:51 PM,5/18/1609 11:29 AM,0,57.810288,7.263355,98.262846,77.224855,16.0696,1,4,3,3,0,0,153,small land,The Mountains,1,17.496816
6e32f0f7,The_Overlords,2/20/1603 10:34 PM,2/16/1608 12:27 PM,0,89.659564,26.743419,92.709723,7.561299,15.603738,0,3,4,2,0,0,133,small land,The Mountains,1,37.300758
6e32f106,The_Overlords,3/28/1600 10:54 PM,2/20/1611 10:10 PM,0,130.880324,70.819249,26.340926,257.505458,25.232124,1,2,2,4,0,0,89,huge land,The Mountains,1,81.63501
