House ID,Golden Grains
6e33d2db,1440490.0
6e33d2e1,1259660.0
6e33d2e7,990515.0
6e33d2ea,1069640.0
6e33d2ec,1318170.0
6e33d2f2,1314700.0
6e33d2f4,1502990.0
6e33d2fa,1199510.0
6e33d2fe,1262260.0
6e33d303,1402150.0
6e33d309,1309440.0
6e33d30f,1292030.0
6e33d312,1411210.0
6e33d314,1197390.0
6e33d31a,980441.0
6e33d31e,1176130.0
6e33d320,1127640.0
6e33d326,1334500.0
6e33d329,1456240.0
6e33d32f,1154190.0
6e33d333,1485860.0
6e33d339,1397390.0
6e33d33e,1414730.0
6e33d340,1119770.0
6e33d344,1284500.0
6e33d34a,1078950.0
6e33d34f,1382750.0
6e33d353,1038260.0
6e33d359,1112030.0
6e33d35f,1289680.0
6e33d362,1322200.0
6e33d366,1532950.0
6e33d368,1431800.0
6e33d36e,1503720.0
6e33d371,1431400.0
6e33d376,1093330.0
6e33d37c,1350770.0
6e33d381,1426120.0
6e33d383,1362480.0
6e33d388,1344040.0
6e33d38b,1156960.0
6e33d38d,1467090.0
6e33d38f,892527.0
6e33d393,1311550.0
6e33d399,1248060.0
6e33d39d,1550010.0
6e33d3a2,1425580.0
6e33d3a7,1335820.0
6e33d3ab,1003310.0
6e33d3af,1238920.0
6e33d3b5,1040150.0
6e33d3bb,1286670.0
6e33d3be,1048580.0
6e33d3c2,1461680.0
6e33d3c6,1415660.0
6e33d3ca,1144150.0
6e33d3cf,1152810.0
6e33d3d2,1347320.0
6e33d3d8,1461640.0
6e33d3de,1368380.0
6e33d3e0,1427140.0
6e33d3e6,1288870.0
6e33d3e8,1508610.0
6e33d3ee,1410440.0
6e33d3f0,1303190.0
6e33d3f3,1456440.0
6e33d3f5,1211940.0
6e33d3f7,1503860.0
6e33d3fd,1221960.0
6e33d402,1185950.0
6e33d405,1175310.0
6e33d408,1543970.0
6e33d40a,1528010.0
6e33d40c,1313470.0
6e33d40f,1459000.0
6e33d413,1258310.0
6e33d416,1391200.0
6e33d419,1289110.0
6e33d41f,1288150.0
6e33d424,1507130.0
6e33d429,1579040.0
6e33d42f,1386910.0
6e33d433,1402540.0
6e33d439,1202970.0
6e33d43d,1310900.0
6e33d441,1183110.0
6e33d443,1084760.0
6e33d445,1461460.0
6e33d449,1350270.0
6e33d44c,1220990.0
6e33d450,1153090.0
6e33d456,1296640.0
6e33d45b,1547320.0
6e33d45f,1392760.0
6e33d461,1137360.0
6e33d466,1214460.0
6e33d46c,1244350.0
6e33d46f,1137010.0
6e33d471,1239460.0
6e33d473,1192610.0
6e33d478,1038950.0
6e33d47c,1434240.0
6e33d47e,1223970.0
6e33d482,1276230.0
6e33d486,1384180.0
6e33d489,1461390.0
6e33d48d,1184870.0
6e33d48f,1328300.0
6e33d491,1409920.0
6e33d496,1082380.0
6e33d49b,1128770.0
6e33d4a1,1461370.0
6e33d4a7,1017700.0
6e33d4ad,1562760.0
6e33d4af,1338330.0
6e33d4b3,1185080.0
6e33d4b6,1307140.0
6e33d4bc,1020430.0
6e33d4c0,1426310.0
6e33d4c4,1159160.0
6e33d4c9,1232360.0
6e33d4cd,930433.0
6e33d4d0,1176420.0
6e33d4d6,1447520.0
6e33d4d8,1451860.0
6e33d4dd,1028170.0
6e33d4df,1445600.0
6e33d4e2,1334000.0
6e33d4e6,1492340.0
6e33d4eb,1432460.0
6e33d4ef,1332270.0
6e33d4f1,1190710.0
6e33d4f7,1094980.0
6e33d4fb,1182140.0
6e33d4fd,1423000.0
6e33d4ff,1441900.0
6e33d501,1430400.0
6e33d503,1192960.0
6e33d508,1531170.0
6e33d50d,1403140.0
6e33d513,1435470.0
6e33d517,1341640.0
6e33d51b,1309390.0
6e33d521,1242710.0
6e33d527,1328720.0
6e33d52a,1482180.0
6e33d52e,1312990.0
6e33d534,1399180.0
6e33d536,1296560.0
6e33d53b,1440780.0
6e33d540,1470350.0
6e33d546,1380030.0
6e33d54a,1322060.0
6e33d54d,1394080.0
6e33d553,1617130.0
6e33d556,1471900.0
6e33d55b,1370520.0
6e33d560,1233410.0
6e33d566,1403230.0
6e33d56c,1429100.0
6e33d56f,1331540.0
6e33d573,1037230.0
6e33d578,1593200.0
6e33d57a,1353890.0
6e33d57d,1438390.0
6e33d581,1204420.0
6e33d586,1484270.0
6e33d589,1038180.0
6e33d58e,1272180.0
6e33d590,1495460.0
6e33d594,1455040.0
6e33d598,1302410.0
6e33d59c,1316750.0
6e33d5a0,1394660.0
6e33d5a5,1421140.0
6e33d5aa,1523510.0
6e33d5ad,1475800.0
6e33d5b2,1257900.0
6e33d5b5,1136250.0
6e33d5b9,1324780.0
6e33d5bf,1394200.0
6e33d5c4,1314580.0
6e33d5c6,1286900.0
6e33d5c9,1373170.0
6e33d5ce,1423110.0
6e33d5d0,1303890.0
6e33d5d4,1246190.0
6e33d5d6,1599780.0
6e33d5dc,1267000.0
6e33d5e2,1294470.0
6e33d5e5,1288170.0
6e33d5e7,1367430.0
6e33d5eb,1450690.0
6e33d5ee,1227180.0
6e33d5f0,1302410.0
6e33d5f6,1170930.0
6e33d5fc,1577560.0
6e33d600,1345270.0
6e33d604,1161170.0
6e33d607,1511990.0
6e33d60d,1265080.0
6e33d610,1333950.0
6e33d616,1516350.0
6e33d619,1337150.0
6e33d61c,1378270.0
6e33d620,1230160.0
6e33d623,808072.0
6e33d626,1382470.0
6e33d62a,1308940.0
6e33d62c,1374040.0
6e33d62e,989911.0
6e33d632,1246850.0
6e33d634,1421760.0
6e33d637,1129040.0
6e33d63d,1450820.0
6e33d643,1186300.0
6e33d645,1345410.0
6e33d64a,1503960.0
6e33d64e,1410740.0
6e33d651,1292450.0
6e33d656,1389940.0
6e33d659,876346.0
6e33d65b,1307090.0
6e33d65e,1181780.0
6e33d660,1302330.0
6e33d666,1355420.0
6e33d669,1364860.0
6e33d66e,1463590.0
6e33d673,1243440.0
6e33d679,1255570.0
6e33d67b,1261810.0
6e33d681,1407960.0
6e33d685,1481760.0
6e33d687,1275870.0
6e33d68b,1256000.0
6e33d68d,1516280.0
6e33d68f,1238440.0
6e33d694,1424010.0
6e33d699,1326760.0
6e33d69c,1453620.0
6e33d69f,1279460.0
6e33d6a2,1088050.0
6e33d6a4,1336460.0
6e33d6a7,1365410.0
6e33d6ad,1380510.0
6e33d6af,1301060.0
6e33d6b5,1417030.0
6e33d6ba,1350530.0
6e33d6c0,1352880.0
6e33d6c2,1165610.0
6e33d6c8,1012570.0
6e33d6cb,1442610.0
6e33d6cd,901890.0
6e33d6d3,1321440.0
6e33d6d6,1409440.0
6e33d6db,1302550.0
6e33d6e1,1368120.0
6e33d6e6,1532830.0
6e33d6ec,1348010.0
6e33d6ee,1395460.0
6e33d6f4,1331980.0
6e33d6f9,1275810.0
6e33d6fb,1227310.0
6e33d701,1323990.0
6e33d707,1179680.0
6e33d70c,1406230.0
6e33d711,1322700.0
6e33d717,1338840.0
6e33d719,1022330.0
6e33d71f,1333700.0
6e33d723,1227610.0
6e33d729,1187870.0
6e33d72e,1335060.0
6e33d731,1263710.0
6e33d734,1080610.0
6e33d738,1295990.0
6e33d73c,1360750.0
6e33d73e,1222280.0
6e33d744,1406390.0
6e33d748,1322260.0
6e33d74a,1445780.0
6e33d74c,1090440.0
6e33d750,1138930.0
6e33d756,1152460.0
6e33d75b,910877.0
6e33d761,1459170.0
6e33d767,1143930.0
6e33d76d,1370630.0
6e33d76f,1273380.0
6e33d773,1505200.0
6e33d778,1425840.0
6e33d77e,1406060.0
6e33d781,1373800.0
6e33d787,1494670.0
6e33d78d,1168000.0
6e33d792,1601890.0
6e33d797,1352110.0
6e33d799,1397820.0
6e33d79c,1288270.0
6e33d7a0,1027010.0
6e33d7a6,1207730.0
6e33d7a9,1379510.0
6e33d7ae,1310020.0
6e33d7b1,1278700.0
6e33d7b7,1496170.0
6e33d7ba,1391620.0
6e33d7be,1349490.0
6e33d7c3,1399440.0
6e33d7c7,1144010.0
6e33d7cd,1364600.0
6e33d7d2,1376250.0
6e33d7d8,1315290.0
6e33d7dd,1263790.0
6e33d7e0,1194060.0
6e33d7e5,1292420.0
6e33d7e9,1416380.0
6e33d7ec,1387790.0
6e33d7ee,1349510.0
6e33d7f4,894281.0
6e33d7f7,1281090.0
6e33d7fb,1091580.0
6e33d7fe,1393260.0
6e33d801,1277800.0
6e33d805,1164390.0
6e33d808,1426090.0
6e33d80a,1229980.0
6e33d80c,1243920.0
6e33d811,1447470.0
6e33d817,1306420.0
6e33d81a,786700.0
6e33d820,1283620.0
6e33d822,1268300.0
6e33d825,1375170.0
6e33d827,1331080.0
6e33d829,1354810.0
6e33d82c,1350620.0
6e33d82f,1139650.0
6e33d833,1468560.0
6e33d838,927582.0
6e33d83a,1053150.0
6e33d83c,1291450.0
6e33d840,1319270.0
6e33d842,1191550.0
6e33d846,1310820.0
6e33d849,1440730.0
6e33d84d,1323890.0
6e33d851,1243860.0
6e33d856,1177440.0
6e33d85c,1436470.0
6e33d85f,1454310.0
6e33d863,1481620.0
6e33d865,1249650.0
6e33d869,1265600.0
6e33d86b,1230240.0
6e33d86f,1363460.0
6e33d871,1455600.0
6e33d873,1440920.0
6e33d876,1306530.0
6e33d87b,1306620.0
6e33d87f,1341530.0
6e33d883,1421550.0
6e33d889,1206690.0
6e33d88c,1502480.0
6e33d892,1371290.0
6e33d895,1304270.0
6e33d89b,1270180.0
6e33d89e,1260120.0
6e33d8a1,1385450.0
6e33d8a3,1102320.0
6e33d8a6,1546120.0
6e33d8ab,963106.0
6e33d8ad,1092460.0
6e33d8b0,1308700.0
6e33d8b4,1200540.0
6e33d8b9,1254590.0
6e33d8bc,1380060.0
6e33d8bf,1391140.0
6e33d8c3,1428790.0
6e33d8c5,1075810.0
6e33d8ca,1263310.0
6e33d8cd,1289500.0
6e33d8d2,1379150.0
6e33d8d4,1368970.0
6e33d8d6,1247470.0
6e33d8dc,1441280.0
6e33d8e2,1090050.0
6e33d8e8,1421870.0
6e33d8ed,1115710.0
6e33d8f3,1420880.0
6e33d8f9,1331460.0
6e33d8ff,1209420.0
6e33d905,1125550.0
6e33d908,1609880.0
6e33d90a,1179290.0
6e33d90e,1366110.0
6e33d911,1289420.0
6e33d915,1069260.0
6e33d918,1122760.0
6e33d91a,1146370.0
6e33d91f,1402260.0
6e33d925,1232160.0
6e33d927,1300600.0
6e33d92d,1530910.0
6e33d92f,1119580.0
6e33d934,1121270.0
6e33d938,1191910.0
6e33d93c,1208370.0
6e33d93f,1540270.0
6e33d945,1419800.0
6e33d948,1372730.0
6e33d94a,1160560.0
6e33d94d,1257120.0
6e33d94f,1456310.0
6e33d951,1365320.0
6e33d957,1435350.0
6e33d95d,1582120.0
6e33d960,1101660.0
6e33d964,1234680.0
6e33d967,1481060.0
6e33d96b,1273480.0
6e33d970,1421920.0
6e33d976,1170260.0
6e33d978,1361310.0
6e33d97e,966770.0
6e33d981,1598360.0
6e33d985,975591.0
6e33d98a,1252290.0
6e33d98e,1227420.0
6e33d991,1306430.0
6e33d996,929021.0
6e33d99a,1387920.0
6e33d99e,1367840.0
6e33d9a2,1507280.0
6e33d9a4,1434820.0
6e33d9aa,1016110.0
6e33d9af,1292130.0
6e33d9b5,1429840.0
6e33d9b8,1410550.0
6e33d9bd,1355240.0
6e33d9c2,1535570.0
6e33d9c6,1461300.0
6e33d9c9,1507880.0
6e33d9ce,1100690.0
6e33d9d3,1375590.0
6e33d9d8,1235970.0
6e33d9dd,1515040.0
6e33d9e3,885036.0
6e33d9e9,1225610.0
6e33d9eb,1197770.0
6e33d9f1,1216810.0
6e33d9f6,925350.0
6e33d9f9,1373100.0
6e33d9ff,1337950.0
6e33da04,1320870.0
6e33da06,1435820.0
6e33da08,1370080.0
6e33da0c,1142460.0
6e33da12,1165940.0
6e33da18,1300990.0
6e33da1e,1433050.0
6e33da24,1503380.0
6e33da26,1197650.0
6e33da29,1428340.0
6e33da2c,888543.0
6e33da30,1268790.0
6e33da35,1462820.0
6e33da3b,1484520.0
6e33da41,1151560.0
6e33da46,1469950.0
6e33da49,1131570.0
6e33da4e,1476780.0
6e33da50,1223280.0
6e33da52,1364120.0
6e33da57,1180120.0
6e33da59,1382580.0
6e33da5e,1357050.0
6e33da60,966842.0
6e33da63,1378520.0
6e33da65,1303780.0
6e33da68,1411720.0
6e33da6d,1337940.0
6e33da6f,1501970.0
6e33da75,1158360.0
6e33da7a,1367890.0
6e33da7f,1393160.0
6e33da81,1104930.0
6e33da86,1115870.0
6e33da89,1194850.0
6e33da8e,1110160.0
6e33da93,1440350.0
6e33da95,1126990.0
6e33da99,1298210.0
6e33da9c,1389270.0
6e33daa2,1055300.0
6e33daa6,1444360.0
6e33daa9,1182020.0
6e33daaf,1344130.0
6e33dab1,1190910.0
6e33dab3,1386420.0
6e33dab8,1271730.0
6e33dabc,1306370.0
6e33dabe,1310530.0
6e33dac1,998642.0
6e33dac5,1485140.0
6e33dac7,1105310.0
6e33dacd,1394830.0
6e33dad0,1471600.0
6e33dad4,1208200.0
6e33dad7,981121.0
6e33dada,1256830.0
6e33dadd,1250770.0
6e33dae1,1327990.0
6e33dae6,1190480.0
6e33dae9,1339170.0
6e33daef,1292600.0
6e33daf1,1184100.0
6e33daf4,1379130.0
6e33daf7,1235930.0
6e33daf9,1272930.0
6e33dafb,1248180.0
6e33db01,1331310.0
6e33db06,1169810.0
6e33db09,1278330.0
6e33db0d,1359280.0
6e33db0f,1480370.0
6e33db12,1276910.0
6e33db18,1524750.0
6e33db1d,1454180.0
6e33db22,1274360.0
6e33db28,1487120.0
6e33db2a,1309760.0
6e33db2e,1426490.0
6e33db34,1595710.0
6e33db38,1272580.0
6e33db3e,1231660.0
6e33db41,1418290.0
6e33db43,1477470.0
6e33db49,1015510.0
6e33db4b,1434090.0
6e33db50,1016460.0
6e33db54,1430240.0
6e33db56,1196440.0
6e33db58,1123140.0
6e33db5b,1171660.0
6e33db61,1015340.0
6e33db64,1158620.0
6e33db66,1345700.0
6e33db6a,1275650.0
6e33db6e,1355930.0
6e33db71,1473380.0
6e33db75,1262820.0
6e33db79,1382870.0
6e33db7c,1234450.0
6e33db7f,1374690.0
6e33db82,1402730.0
6e33db87,1229660.0
6e33db8a,1315320.0
6e33db8f,1162050.0
6e33db93,1393770.0
6e33db98,1470340.0
6e33db9a,1190110.0
6e33db9c,1461020.0
6e33db9e,1310740.0
6e33dba0,1541000.0
6e33dba2,870187.0
6e33dba5,1469600.0
6e33dbab,1387210.0
6e33dbaf,1469880.0
6e33dbb1,1474710.0
6e33dbb7,1345800.0
6e33dbbd,1000070.0
6e33dbbf,1467310.0
6e33dbc2,1351120.0
6e33dbc5,1129140.0
6e33dbcb,1259870.0
6e33dbcf,1202120.0
6e33dbd2,1215610.0
6e33dbd8,1614890.0
6e33dbdc,1504470.0
6e33dbe2,1503700.0
6e33dbe8,1460260.0
6e33dbee,1253080.0
6e33dbf2,1365840.0
6e33dbf4,1217310.0
6e33dbf7,1247690.0
6e33dbfc,1157810.0
6e33dc02,1467060.0
6e33dc06,1368060.0
6e33dc0b,1214630.0
6e33dc0e,1390830.0
6e33dc13,1289490.0
6e33dc17,860949.0
6e33dc1d,1452860.0
6e33dc21,1231100.0
6e33dc23,1293410.0
6e33dc28,1009560.0
6e33dc2a,1395070.0
6e33dc2d,1254520.0
6e33dc30,1256230.0
6e33dc32,1356310.0
6e33dc38,1341110.0
6e33dc3a,1387940.0
6e33dc3c,1316940.0
6e33dc3f,1454120.0
6e33dc41,1525270.0
6e33dc45,964475.0
6e33dc47,1043990.0
6e33dc4d,1171330.0
6e33dc52,1298390.0
6e33dc57,1391300.0
6e33dc5a,1188310.0
6e33dc60,1340860.0
6e33dc62,1031290.0
6e33dc65,1424980.0
6e33dc6b,1400460.0
6e33dc6e,1129070.0
6e33dc71,1286100.0
6e33dc77,1227720.0
6e33dc7d,1442870.0
6e33dc80,1325970.0
6e33dc84,1161820.0
6e33dc89,1376380.0
6e33dc8e,1499230.0
6e33dc93,1046780.0
6e33dc97,1395570.0
6e33dc9b,1383060.0
6e33dc9f,1377050.0
6e33dca4,1381030.0
6e33dca8,1493120.0
6e33dcae,1368780.0
6e33dcb3,1210160.0
6e33dcb7,1193630.0
6e33dcbb,1320430.0
6e33dcbd,1306210.0
6e33dcbf,1376100.0
6e33dcc2,1352110.0
6e33dcc8,1010460.0
6e33dccb,1345890.0
6e33dccd,1530020.0
6e33dcd2,1048330.0
6e33dcd8,1255690.0
6e33dcde,1166340.0
6e33dce3,1309940.0
6e33dce6,1222000.0
6e33dce9,1190410.0
6e33dced,1427170.0
6e33dcf2,1454200.0
6e33dcf5,1320250.0
6e33dcfb,1362290.0
6e33dd01,1253190.0
6e33dd03,1211420.0
6e33dd07,1442390.0
6e33dd0a,1080290.0
6e33dd0d,897450.0
6e33dd0f,1188000.0
6e33dd11,1387880.0
6e33dd13,1472350.0
6e33dd16,1192950.0
6e33dd1b,1345730.0
6e33dd1f,1307320.0
6e33dd25,1380570.0
6e33dd28,983285.0
6e33dd2e,1329050.0
6e33dd32,1209590.0
6e33dd37,1456740.0
6e33dd3a,1125960.0
6e33dd3f,1424290.0
6e33dd45,1313680.0
6e33dd4a,1429090.0
6e33dd50,1235980.0
6e33dd52,1421890.0
6e33dd58,1425580.0
6e33dd5d,1517880.0
6e33dd63,1534710.0
6e33dd66,1133230.0
6e33dd69,1274300.0
6e33dd6b,1379680.0
6e33dd6f,1243200.0
6e33dd73,1323610.0
6e33dd75,1356610.0
6e33dd7a,1260120.0
6e33dd7e,1428280.0
6e33dd84,1417960.0
6e33dd86,1382830.0
6e33dd8a,1406990.0
6e33dd8e,1263510.0
6e33dd92,1167720.0
6e33dd95,1306300.0
6e33dd9b,1249470.0
6e33dda1,1091130.0
6e33dda6,1019580.0
6e33dda9,1442280.0
6e33ddab,1444450.0
6e33ddb1,1338280.0
6e33ddb3,1444940.0
6e33ddb8,1524380.0
6e33ddbd,1325680.0
6e33ddc2,958307.0
6e33ddc4,1385860.0
6e33ddc7,1428510.0
6e33ddca,1386010.0
6e33ddce,1419750.0
6e33ddd0,856974.0
6e33ddd5,1532580.0
6e33ddda,1054540.0
6e33dddc,1317630.0
6e33ddde,1477380.0
6e33dde1,1273990.0
6e33dde7,1315610.0
6e33ddea,1490380.0
6e33ddf0,1065570.0
6e33ddf6,1381900.0
6e33ddf9,814332.0
6e33ddfc,1272400.0
6e33de00,1374080.0
6e33de02,964244.0
6e33de04,1158960.0
6e33de0a,1240290.0
6e33de0e,1495470.0
6e33de10,1168930.0
6e33de16,1364900.0
6e33de18,1242560.0
6e33de1d,1354360.0
6e33de22,1177740.0
6e33de24,1426530.0
6e33de2a,1347750.0
6e33de2f,1477180.0
6e33de35,1371110.0
6e33de3a,1354520.0
6e33de3e,1423070.0
6e33de42,1475340.0
6e33de47,1116310.0
6e33de4b,1579440.0
6e33de4e,1378000.0
6e33de54,876014.0
6e33de56,1586870.0
6e33de58,1068390.0
6e33de5a,1365670.0
6e33de5c,957440.0
6e33de61,1559060.0
6e33de65,1437400.0
6e33de6a,1251340.0
6e33de6e,1306080.0
6e33de70,1296300.0
6e33de76,1371380.0
6e33de7b,931047.0
6e33de80,1486570.0
6e33de85,1436620.0
6e33de88,952529.0
6e33de8e,1444600.0
6e33de91,1487670.0
6e33de95,1252970.0
6e33de97,1466590.0
6e33de9b,1502320.0
6e33dea1,1376060.0
6e33dea5,1152900.0
6e33dea8,924890.0
6e33deaa,1158020.0
6e33dead,1121420.0
6e33deb3,1390200.0
6e33deb9,1120750.0
6e33debd,1452020.0
6e33dec1,1055730.0
6e33dec4,1531590.0
6e33dec9,1197720.0
6e33decc,1453720.0
6e33ded2,1368610.0
6e33ded7,1467080.0
6e33dedb,1259100.0
6e33dede,1546620.0
6e33dee2,1301480.0
6e33dee6,1168720.0
6e33deec,1373000.0
6e33def0,1462870.0
6e33def6,886438.0
6e33def8,1339360.0
6e33defc,1358990.0
6e33df02,1420450.0
6e33df04,1402750.0
6e33df07,1354450.0
6e33df0c,1241090.0
6e33df0f,1403640.0
6e33df14,1499700.0
6e33df19,1307480.0
6e33df1f,1275270.0
6e33df25,1403980.0
6e33df29,1263840.0
6e33df2e,1348240.0
6e33df33,1425990.0
6e33df35,1188700.0
6e33df39,1227560.0
6e33df3d,845929.0
6e33df41,1496880.0
6e33df45,976247.0
6e33df4a,1373300.0
6e33df4e,1437910.0
6e33df54,1318680.0
6e33df58,1208530.0
6e33df5c,915105.0
6e33df62,1323160.0
6e33df64,1473420.0
6e33df68,1300860.0
6e33df6d,1204150.0
6e33df72,1419410.0
6e33df77,1172110.0
6e33df7a,1115280.0
6e33df7e,1147770.0
6e33df82,1486130.0
6e33df85,1284460.0
6e33df88,1325730.0
6e33df8c,1491740.0
6e33df92,1243770.0
6e33df94,1267290.0
6e33df99,1351870.0
6e33df9c,1361360.0
6e33df9e,1491640.0
6e33dfa4,1217100.0
6e33dfa6,1177580.0
6e33dfab,1262020.0
6e33dfae,1474650.0
6e33dfb2,1323290.0
6e33dfb6,1445340.0
6e33dfb8,1451420.0
6e33dfba,1144290.0
6e33dfbc,1347030.0
6e33dfbe,1456690.0
6e33dfc4,1350900.0
6e33dfc9,1446400.0
6e33dfcc,852390.0
6e33dfd2,1321470.0
6e33dfd4,1401050.0
6e33dfd7,1337510.0
6e33dfdd,1158790.0
6e33dfe1,1222490.0
6e33dfe3,1061510.0
6e33dfe6,1568360.0
6e33dfeb,1310170.0
6e33dfee,971577.0
6e33dff4,992243.0
6e33dffa,1231100.0
6e33e000,1398930.0
6e33e004,1368210.0
6e33e008,877678.0
6e33e00a,1139430.0
6e33e00f,1235520.0
6e33e014,1307350.0
6e33e019,1395530.0
6e33e01d,1337720.0
6e33e01f,1411440.0
6e33e023,1387390.0
6e33e027,1300870.0
6e33e02a,1271410.0
6e33e02c,1167390.0
6e33e032,1466330.0
6e33e034,1040370.0
6e33e038,1428160.0
6e33e03c,1407600.0
6e33e041,1229310.0
6e33e044,1464100.0
6e33e047,1198630.0
6e33e049,1507750.0
6e33e04c,1293400.0
6e33e04e,1290030.0
6e33e054,1002060.0
6e33e057,1324290.0
6e33e05a,1402000.0
6e33e060,1268730.0
6e33e065,1173160.0
6e33e06a,1123690.0
6e33e06c,1419320.0
6e33e071,1533040.0
6e33e075,1449420.0
6e33e07a,1047960.0
6e33e07c,1245610.0
6e33e082,1209020.0
6e33e088,1392570.0
6e33e08d,1461380.0
6e33e093,1478680.0
6e33e097,1111610.0
6e33e09d,1240550.0
6e33e09f,1148060.0
6e33e0a4,1399210.0
6e33e0a9,1199880.0
6e33e0ad,875389.0
6e33e0af,1373680.0
6e33e0b2,1142440.0
6e33e0b6,1408190.0
6e33e0ba,964041.0
6e33e0bf,1257270.0
6e33e0c1,1272380.0
6e33e0c4,1200060.0
6e33e0c8,1161200.0
6e33e0cc,1510690.0
6e33e0d0,1330440.0
6e33e0d2,1324490.0
6e33e0d7,1395440.0
6e33e0dd,1371360.0
6e33e0e1,1547410.0
6e33e0e7,1275200.0
6e33e0ec,922060.0
6e33e0f0,1273030.0
6e33e0f6,1435430.0
6e33e0fb,1455550.0
6e33e0fd,1218110.0
6e33e100,942385.0
6e33e103,1072250.0
6e33e107,1244650.0
6e33e10b,1106710.0
6e33e10e,1359360.0
6e33e112,1344150.0
6e33e118,1392100.0
6e33e11b,1254110.0
6e33e121,1493240.0
